Unnamed: 0,Coal_Share_PhasedOut,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,num_supply_policy,WDI_Coal_El_.,WDI_NG_El_.,Share_VRE_Gen,Coal_logCurrent_MW,Gas_logCurrent_MW,LogBP_GasR2P_yr,HHI_Coal_Import,HHI_Gas_Import,NetValue_Coal_Import,NetValue_Gas_Import,R_Choice,0,1,2,3,4,5,6,Segment K-means PCA,cntry,year
AGO-2017,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,1.6033169811393302,-0.8073289667655044,-0.2727122698451389,-0.3963141027356651,-1.278530576799795,-0.1313042399430277,-0.5952616121551928,1.5400085264996926,0.8129219842546954,-0.004024126307307,-0.1680255133193541,0.0,-1.1062749891937198,0.9495686537462955,-0.7572680985387361,0.7114253139662979,-0.5437388213349508,1.2404168595142038,0.9773523967774332,1,AGO,2017
AGO-2018,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,2.145738488055441,-0.8073289667655044,-0.406118076220386,-0.4011519687389857,-1.278530576799795,-0.1313042399430277,-0.5952616121551928,0.7449384081840773,-0.8463120963916521,-0.0025322974070594,-0.2198921841061805,0.0,-0.39229075346660036,1.0585901152741377,-0.8392459760267653,0.11128956822226868,-1.400559748847416,0.6856613700094796,-0.008269964780765266,1,AGO,2018
AGO-2019,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,2.145738488055441,-0.8073289667655044,-0.2606087233392347,-0.4051624734479195,-1.278530576799795,-0.1313042399430277,-0.5952616121551928,1.5243913905216735,-0.1488986567808582,-0.0071500149642917,-0.1788799800607129,0.0,-0.7517155193142171,1.1223180212285764,-0.8566424064485757,0.42669786921687497,-1.252599643162003,1.274748198626416,0.45787496372710634,1,AGO,2019
AGO-2020,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,2.145738488055441,-0.8073289667655044,-0.2969710479626785,-0.406598601412695,-1.278530576799795,-0.1313042399430277,-0.5952616121551928,1.3703257529346005,-0.2505610219385844,-0.0089064728643186,-0.1531224993943377,0.0,-0.6796142991912679,1.098373771009066,-0.8615444026299185,0.3635320215842047,-1.261488426131414,1.1634137492360495,0.39709102835016014,1,AGO,2020
AGO-2021,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,2.145738488055441,-0.8073289667655044,-0.2468905762961426,-0.4064176136057411,-1.278530576799795,-0.1313042399430277,-0.5952616121551928,1.3817848508478752,0.8243500315945045,-0.008661442273996,-0.4172182727376348,0.0,-0.9366703462943448,1.0464235591308797,-0.6068796692316142,0.7810571898506025,-0.7174004891922424,1.2440983620494472,1.1476344079603624,1,AGO,2021
ARE-1995,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.091958318240909,-0.425183786839204,-1.278530576799795,0.4925821574384703,-0.5952616121551928,-0.1966219708509803,0.9582536788406212,-0.0096776933152151,-0.103420199895166,0.0,-1.8339886501618559,1.74630779769422,0.07717163605856923,-0.4870232523092095,0.9823375604022524,-0.664197103772392,0.6866657645962433,1,ARE,1995
ARE-1996,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.083589974305069,-0.425183786839204,-1.278530576799795,0.5006850541154587,-0.5952616121551928,1.2584278080589442,0.9582536788406212,-0.0095311275131534,-0.1161991314538325,0.0,-2.2378183474475155,1.8765330735053718,-0.14265894936606088,-0.17946381996444408,0.5811131691078377,0.32982841883097325,0.5521911979335794,1,ARE,1996
ARE-1997,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.0591339213080757,-0.425183786839204,-1.278530576799795,0.5532112944418144,-0.5952616121551928,-0.1060102802199437,0.9582536788406212,-0.0096944641984444,-0.1494334871257312,0.0,-1.8537522992678528,1.7638320682665782,0.10045698935630828,-0.4642435783274761,0.9569754901097377,-0.608966141234015,0.6745561884572762,1,ARE,1997
ARE-1998,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.0745700655774213,-0.425183786839204,-1.278530576799795,0.6226712268305853,-0.5952616121551928,-0.397260266440539,0.9582536788406212,-0.0097381747908563,-0.1226832042329771,0.0,-1.7599136597299094,1.7645439833057697,0.16621289782283286,-0.5673034613171594,1.0394350599683229,-0.8126679400125548,0.7168884965767461,1,ARE,1998
ARE-1999,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.082942991090777,-0.425183786839204,-1.278530576799795,0.6226712268305853,-0.5952616121551928,0.8361209105319273,0.8826588911554877,-0.0100382504443486,-0.1090696706834365,0.0,-2.0876707536631716,1.884679113837897,-0.03995125080289138,-0.3401786449140994,0.6606977269276134,0.02493814059154813,0.5521134893546183,1,ARE,1999
ARE-2000,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.0924985341347058,-0.425183786839204,-1.278530576799795,0.6656611446641097,-0.5952616121551928,1.336928720998257,0.9580744678579204,-0.0097777373150544,-0.1187649806780766,0.0,-2.2374079407015324,1.9415114453430935,-0.08503545016717813,-0.22886439801035782,0.5622300787697834,0.36945752022485434,0.567324574913716,1,ARE,2000
ARE-2001,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.101801059970473,-0.425183786839204,-1.278530576799795,0.7408014591292224,-0.5952616121551928,-0.2928799000088129,0.2422170638407214,-0.0090147403381434,-0.1554752163405188,0.0,-1.6567316579367508,1.899334360539155,0.11918284467046823,-0.7964626252456707,0.6397768697486182,-0.8157318408184837,0.18956367336627,1,ARE,2001
ARE-2002,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.1028974666727445,-0.425183786839204,-1.278530576799795,0.7690602335532638,-0.5952616121551928,1.4999085329376465,-1.0745157122030609,-0.009950167465666,-0.1428362227827641,0.0,-1.9153321419812415,2.197910531906844,-0.32971178289910114,-0.8272273120813239,-0.5370251474781639,0.2954678084722619,-0.9424178096015434,1,ARE,2002
ARE-2003,-0.2822706379527758,-0.3853171056151045,-0.3070921194273283,-0.8375797999831692,-0.8073289667655044,2.103523593559659,-0.425183786839204,-1.278530576799795,0.7775154256894736,-0.5952616121551928,0.6068754390136306,0.8905575311860406,-0.0085897383669912,-0.1838493330421801,0.0,-2.021762817240464,1.9316437298160243,0.09223918632482814,-0.420828604018245,0.7280505630077801,-0.149440086058149,0.587652241084977,1,ARE,2003
