Year,AR6_R10,GW,MWh/yr,MtCO2/yr,Type
2037,R10REF_ECON,79.497,243737801.99999997,160.62321151799995,Const_high
2037,R10REST_ASIA,177.119,543046853.9999999,357.86787678599995,Const_high
2038,R10AFRICA,113.02499999999999,346534650.0,228.36633435,Const_high
2038,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2038,R10EUROPE,218.931,671242446.0,442.348771914,Const_high
2038,R10INDIA+,57.035000000000004,174869310.0,115.23887529,Const_high
2038,R10LATIN_AM,112.036,343502375.99999994,226.36806578399998,Const_high
2038,R10MIDDLE_EAST,308.47788,945793180.0799999,623.2777056727199,Const_high
2038,R10NORTH_AM,491.346,1506466836.0,992.7616449239999,Const_high
2038,R10PAC_OECD,78.85000000000001,241754100.0,159.31595190000002,Const_high
2038,R10REF_ECON,76.09700000000001,233313402.00000003,153.753531918,Const_high
2038,R10REST_ASIA,176.569,541360553.9999999,356.7566050859999,Const_high
2039,R10AFRICA,112.13499999999999,343805909.99999994,226.56809468999995,Const_high
2039,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2039,R10EUROPE,218.562,670111092.0,441.603209628,Const_high
2039,R10INDIA+,56.206,172327595.99999997,113.56388576399998,Const_high
2039,R10LATIN_AM,111.40599999999999,341570795.99999994,225.09515456399998,Const_high
2039,R10MIDDLE_EAST,305.84888,937732666.0799999,617.96582694672,Const_high
2039,R10NORTH_AM,489.73100000000005,1501515246.0,989.498547114,Const_high
2039,R10PAC_OECD,78.14999999999999,239607899.99999994,157.90160609999998,Const_high
2039,R10REF_ECON,74.95700000000001,229818161.99999997,151.450168758,Const_high
2039,R10REST_ASIA,176.159,540103493.9999999,355.92820254599997,Const_high
2040,R10AFRICA,111.136,340742976.0,224.549621184,Const_high
2040,R10CHINA+,161.185,494193209.99999994,325.67332538999995,Const_high
2040,R10EUROPE,218.238,669117707.9999999,440.94856957199994,Const_high
2040,R10INDIA+,55.033,168731177.99999997,111.19384630199998,Const_high
2040,R10LATIN_AM,111.40599999999999,341570795.99999994,225.09515456399998,Const_high
2040,R10MIDDLE_EAST,305.62888,937058146.0799999,617.52131826672,Const_high
2040,R10NORTH_AM,487.062,1493332091.9999998,984.1058486279999,Const_high
2040,R10PAC_OECD,76.76,235346159.99999997,155.09311943999998,Const_high
2040,R10REF_ECON,71.217,218351321.99999994,143.89352119799995,Const_high
2040,R10REST_ASIA,175.749,538846434.0,355.099800006,Const_high
2041,R10AFRICA,110.068,337468487.99999994,222.39173359199998,Const_high
2041,R10CHINA+,161.11599999999999,493981655.99999994,325.53391130399996,Const_high
2041,R10EUROPE,217.804,667787064.0,440.071675176,Const_high
2041,R10INDIA+,54.55200000000001,167256431.99999997,110.22198868799998,Const_high
2041,R10LATIN_AM,111.09599999999999,340620336.0,224.468801424,Const_high
2041,R10MIDDLE_EAST,305.09088,935408638.0799999,616.4342924947199,Const_high
2041,R10NORTH_AM,483.947,1483781502.0,977.812009818,Const_high
2041,R10PAC_OECD,73.96,226761360.0,149.43573624,Const_high
2041,R10REF_ECON,67.381,206590146.0,136.142906214,Const_high
2041,R10REST_ASIA,174.64,535446239.99999994,352.8590721599999,Const_high
2042,R10AFRICA,109.572,335947752.0,221.38956856800002,Const_high
2042,R10CHINA+,161.11599999999999,493981655.99999994,325.53391130399996,Const_high
2042,R10EUROPE,216.772,664622951.9999999,437.9865253679999,Const_high
2042,R10INDIA+,53.672000000000004,164558352.00000003,108.44395396800002,Const_high
2042,R10LATIN_AM,110.40599999999999,338504795.99999994,223.07466056399997,Const_high
2042,R10MIDDLE_EAST,303.08088,929245978.0799999,612.3730995547199,Const_high
2042,R10NORTH_AM,480.362,1472789891.9999998,970.5685388279999,Const_high
2042,R10PAC_OECD,73.17399999999999,224351483.99999994,147.847627956,Const_high
2042,R10REF_ECON,67.131,205823646.0,135.637782714,Const_high
2042,R10REST_ASIA,170.806,523691196.00000006,345.11249816400004,Const_high
2043,R10AFRICA,108.176,331667616.0,218.56895894399997,Const_high
2043,R10CHINA+,161.11599999999999,493981655.99999994,325.53391130399996,Const_high
2043,R10EUROPE,214.262,656927292.0,432.915085428,Const_high
2043,R10INDIA+,52.596000000000004,161259336.0,106.269902424,Const_high
2043,R10LATIN_AM,110.146,337707636.0,222.549332124,Const_high
2043,R10MIDDLE_EAST,301.76288,925204990.0799999,609.71008846272,Const_high
2043,R10NORTH_AM,476.07300000000004,1459639818.0,961.9026400619999,Const_high
2043,R10PAC_OECD,73.17399999999999,224351483.99999994,147.847627956,Const_high
2043,R10REF_ECON,65.57600000000001,201056016.0,132.495914544,Const_high
2043,R10REST_ASIA,165.564,507619223.99999994,334.5210686159999,Const_high
2044,R10AFRICA,107.423,329358918.0,217.047526962,Const_high
2044,R10CHINA+,161.05,493779299.99999994,325.4005587,Const_high
2044,R10EUROPE,211.308,647870328.0,426.946546152,Const_high
2044,R10INDIA+,50.705,155461530.0,102.44914827,Const_high
2044,R10LATIN_AM,109.352,335273232.0,220.945059888,Const_high
2044,R10MIDDLE_EAST,298.65388,915672796.0799999,603.42837261672,Const_high
2044,R10NORTH_AM,467.245,1432573169.9999998,944.0657190299999,Const_high
2044,R10PAC_OECD,71.006,217704396.0,143.467196964,Const_high
2044,R10REF_ECON,65.006,199308395.99999997,131.34423296399999,Const_high
2044,R10REST_ASIA,162.207,497326662.00000006,327.73827025800006,Const_high
2045,R10AFRICA,105.928,324775248.0,214.02688843200002,Const_high
2045,R10CHINA+,160.984,493576944.0,325.267206096,Const_high
2045,R10EUROPE,206.975,634585349.9999999,418.1917456499999,Const_high
2045,R10INDIA+,49.341,151279506.0,99.693194454,Const_high
2045,R10LATIN_AM,109.14200000000001,334629372.0,220.520756148,Const_high
2045,R10MIDDLE_EAST,296.87788,910227580.0799999,599.8399752727199,Const_high
2045,R10NORTH_AM,460.438,1411702907.9999998,930.3122163719999,Const_high
2045,R10PAC_OECD,68.96300000000001,211440558.0,139.339327722,Const_high
2045,R10REF_ECON,64.712,198406991.99999997,130.750207728,Const_high
2045,R10REST_ASIA,159.811,489980526.00000006,322.8971666340001,Const_high
2046,R10AFRICA,105.928,324775248.0,214.02688843200002,Const_high
2046,R10CHINA+,160.62,492460920.0,324.53174628,Const_high
2046,R10EUROPE,201.43800000000002,617608908.0,407.00427037199995,Const_high
2046,R10INDIA+,47.471000000000004,145546086.0,95.91487067399999,Const_high
2046,R10LATIN_AM,109.016,334243055.99999994,220.26617390399997,Const_high
2046,R10MIDDLE_EAST,295.61487999999997,906355222.0799999,597.2880913507199,Const_high
2046,R10NORTH_AM,456.449,1399472633.9999998,922.2524658059998,Const_high
2046,R10PAC_OECD,63.480000000000004,194629680.0,128.26095912,Const_high
2046,R10REF_ECON,63.97200000000001,196138152.0,129.255042168,Const_high
2046,R10REST_ASIA,155.188,475806408.0,313.556422872,Const_high
2047,R10AFRICA,104.11,319201260.0,210.35363034,Const_high
2047,R10CHINA+,160.426,491866115.99999994,324.13977044399996,Const_high
2047,R10EUROPE,194.947,597707502.0,393.88924381799995,Const_high
2047,R10INDIA+,45.644,139944504.0,92.22342813599998,Const_high
2047,R10LATIN_AM,108.017,331180122.0,218.247700398,Const_high
2047,R10MIDDLE_EAST,293.06388,898533856.0799999,592.13381115672,Const_high
2047,R10NORTH_AM,452.981,1388839745.9999998,915.2453926139998,Const_high
2047,R10PAC_OECD,60.21,184603860.0,121.65394374,Const_high
2047,R10REF_ECON,63.772000000000006,195524952.0,128.850943368,Const_high
2047,R10REST_ASIA,147.32,451683119.99999994,297.65917607999995,Const_high
2048,R10AFRICA,103.023,315868518.0,208.15735336199998,Const_high
2048,R10CHINA+,159.926,490333115.99999994,323.129523444,Const_high
2048,R10EUROPE,186.779,572664413.9999999,377.3858488259999,Const_high
2048,R10INDIA+,43.85,134444100.0,88.5986619,Const_high
2048,R10LATIN_AM,104.996,321917735.99999994,212.14378802399997,Const_high
2048,R10MIDDLE_EAST,289.51688,887658754.0799999,584.96711893872,Const_high
2048,R10NORTH_AM,449.618,1378528788.0,908.450471292,Const_high
2048,R10PAC_OECD,56.23,172401179.99999997,113.61237761999999,Const_high
2048,R10REF_ECON,63.129000000000005,193553514.0,127.551765726,Const_high
2048,R10REST_ASIA,145.67,446624219.9999999,294.3253609799999,Const_high
2049,R10AFRICA,102.327,313734581.99999994,206.75108953799997,Const_high
2049,R10CHINA+,158.00600000000003,484446396.0,319.250174964,Const_high
2049,R10EUROPE,178.844,548335703.9999999,361.35322893599994,Const_high
2049,R10INDIA+,42.53,130396979.99999999,85.93160981999998,Const_high
2049,R10LATIN_AM,101.14099999999999,310098305.99999994,204.35478365399996,Const_high
2049,R10MIDDLE_EAST,286.93988,879757672.0799999,579.76030590072,Const_high
2049,R10NORTH_AM,441.398,1353326268.0000002,891.8420106120001,Const_high
2049,R10PAC_OECD,53.631,164432646.0,108.361113714,Const_high
2049,R10REF_ECON,62.522999999999996,191695518.0,126.327346362,Const_high
2049,R10REST_ASIA,143.31,439388459.99999994,289.55699513999997,Const_high
2050,R10AFRICA,101.33699999999999,310699242.0,204.75080047799997,Const_high
2050,R10CHINA+,156.834,480853044.0,316.882155996,Const_high
2050,R10EUROPE,169.947,521057501.99999994,343.3768938179999,Const_high
2050,R10INDIA+,41.145,126150569.99999999,83.13322562999998,Const_high
2050,R10LATIN_AM,96.41799999999999,295617588.0,194.81199049199998,Const_high
2050,R10MIDDLE_EAST,283.08088,867925978.0799999,571.96321955472,Const_high
2050,R10NORTH_AM,412.26800000000003,1264013688.0,832.9850203919999,Const_high
2050,R10PAC_OECD,52.205000000000005,160060530.0,105.47988927,Const_high
2050,R10REF_ECON,62.07300000000001,190315818.0,125.418124062,Const_high
2050,R10REST_ASIA,140.945,432137369.99999994,284.77852683,Const_high
2051,R10AFRICA,100.33599999999998,307630175.99999994,202.72828598399997,Const_high
2051,R10CHINA+,156.834,480853044.0,316.882155996,Const_high
2051,R10EUROPE,166.023,509026517.99999994,335.4484753619999,Const_high
2051,R10INDIA+,39.682,121665011.99999999,80.17724290799998,Const_high
2051,R10LATIN_AM,91.08699999999999,279272741.9999999,184.04073697799993,Const_high
2051,R10MIDDLE_EAST,276.41788,847497220.0799999,558.5006680327199,Const_high
2051,R10NORTH_AM,370.275,1135263150.0,748.13841585,Const_high
2051,R10PAC_OECD,50.536,154943375.99999997,102.10768478399999,Const_high
2051,R10REF_ECON,61.882999999999996,189733277.99999997,125.03423020199999,Const_high
2051,R10REST_ASIA,135.748,416203368.0,274.278019512,Const_high
2052,R10AFRICA,98.48,301939680.00000006,198.97824912000004,Const_high
2052,R10CHINA+,156.834,480853044.0,316.882155996,Const_high
2052,R10EUROPE,155.80700000000002,477704262.00000006,314.80710865800006,Const_high
2052,R10INDIA+,38.856,119132496.0,78.508314864,Const_high
2052,R10LATIN_AM,85.91499999999999,263415390.0,173.59074201,Const_high
2052,R10MIDDLE_EAST,271.66988,832939852.0799999,548.90736252072,Const_high
2052,R10NORTH_AM,305.05899999999997,935310893.9999998,616.3698791459998,Const_high
2052,R10PAC_OECD,48.925999999999995,150007115.99999994,98.85468944399996,Const_high
2052,R10REF_ECON,60.113,184306458.0,121.457955822,Const_high
2052,R10REST_ASIA,127.335,390409109.99999994,257.27960348999994,Const_high
2053,R10AFRICA,96.993,297380537.99999994,195.97377454199994,Const_high
2053,R10CHINA+,153.406,470342795.99999994,309.955902564,Const_high
2053,R10EUROPE,145.27,445397820.00000006,293.51716338,Const_high
2053,R10INDIA+,38.431000000000004,117829446.0,77.649604914,Const_high
2053,R10LATIN_AM,78.402,240380531.99999997,158.41077058799996,Const_high
2053,R10MIDDLE_EAST,267.40288,819857230.0799999,540.28591462272,Const_high
2053,R10NORTH_AM,248.717,762566322.0,502.531206198,Const_high
2053,R10PAC_OECD,47.443999999999996,145463303.99999997,95.86031733599998,Const_high
2053,R10REF_ECON,58.864999999999995,180480089.99999997,118.93637930999999,Const_high
2053,R10REST_ASIA,124.814,382679723.99999994,252.185938116,Const_high
2054,R10AFRICA,96.58099999999999,296117346.0,195.14133101399995,Const_high
2054,R10CHINA+,150.067,460105422.0,303.209473098,Const_high
2054,R10EUROPE,133.048,407925168.0,268.822685712,Const_high
2054,R10INDIA+,38.224000000000004,117194784.0,77.231362656,Const_high
2054,R10LATIN_AM,75.8,232402799.99999997,153.1534452,Const_high
2054,R10MIDDLE_EAST,262.75888000000003,805618726.0800002,530.9027404867201,Const_high
2054,R10NORTH_AM,221.853,680201297.9999999,448.25265538199994,Const_high
2054,R10PAC_OECD,47.233000000000004,144816377.99999997,95.43399310199999,Const_high
2054,R10REF_ECON,58.785,180234810.0,118.77473979,Const_high
2054,R10REST_ASIA,123.129,377513514.0,248.781405726,Const_high
2055,R10AFRICA,94.80399999999999,290669064.0,191.550913176,Const_high
2055,R10CHINA+,142.211,436018926.0,287.336472234,Const_high
2055,R10EUROPE,120.016,367969056.0,242.491607904,Const_high
2055,R10INDIA+,37.779,115830414.0,76.332242826,Const_high
2055,R10LATIN_AM,74.153,227353097.99999997,149.825691582,Const_high
2055,R10MIDDLE_EAST,254.12287999999998,779140750.0799999,513.45375430272,Const_high
2055,R10NORTH_AM,206.016,631645055.9999999,416.25409190399995,Const_high
2055,R10PAC_OECD,46.73500000000001,143289510.0,94.42778709,Const_high
2055,R10REF_ECON,56.89,174424740.0,114.94590366,Const_high
2055,R10REST_ASIA,119.53999999999999,366509640.0,241.52985275999998,Const_high
2056,R10AFRICA,92.112,282415392.0,186.111743328,Const_high
2056,R10CHINA+,136.245,417727170.0,275.28220503,Const_high
2056,R10EUROPE,107.71000000000001,330238859.99999994,217.62740873999996,Const_high
2056,R10INDIA+,36.077,110612081.99999999,72.89336203799999,Const_high
2056,R10LATIN_AM,69.807,214028262.0,141.044624658,Const_high
2056,R10MIDDLE_EAST,249.21388,764089756.0799999,503.53514925671993,Const_high
2056,R10NORTH_AM,194.108,595135128.0,392.19404935200004,Const_high
2056,R10PAC_OECD,44.304,135836064.0,89.51596617599998,Const_high
2056,R10REF_ECON,55.366,169752155.99999994,111.86667080399997,Const_high
2056,R10REST_ASIA,118.02000000000001,361849320.00000006,238.45870188000004,Const_high
2057,R10AFRICA,88.711,271987926.0,179.24004323399998,Const_high
2057,R10CHINA+,129.34199999999998,396562572.0,261.334734948,Const_high
2057,R10EUROPE,99.561,305254025.99999994,201.162403134,Const_high
2057,R10INDIA+,34.703,106399398.0,70.117203282,Const_high
2057,R10LATIN_AM,66.239,203088774.0,133.835502066,Const_high
2057,R10MIDDLE_EAST,239.01288,732813490.0800002,482.92408996272,Const_high
2057,R10NORTH_AM,186.335,571303110.0,376.48874949,Const_high
2057,R10PAC_OECD,42.81099999999999,131258525.99999996,86.49936863399996,Const_high
2057,R10REF_ECON,54.519000000000005,167155253.99999997,110.15531238599999,Const_high
2057,R10REST_ASIA,115.165,353095890.0,232.69019150999998,Const_high
2058,R10AFRICA,86.451,265058766.0,174.673726794,Const_high
2058,R10CHINA+,125.364,384366024.0,253.29720981599996,Const_high
2058,R10EUROPE,89.266,273689555.99999994,180.36141740399998,Const_high
2058,R10INDIA+,34.611,106117325.99999999,69.931317834,Const_high
2058,R10LATIN_AM,64.643,198195438.00000003,130.61079364200003,Const_high
2058,R10MIDDLE_EAST,231.08988,708521572.0799999,466.91571600071995,Const_high
2058,R10NORTH_AM,176.10600000000002,539940996.0,355.82111636400003,Const_high
2058,R10PAC_OECD,38.938,119383908.0,78.673995372,Const_high
2058,R10REF_ECON,52.108999999999995,159766193.99999997,105.285921846,Const_high
2058,R10REST_ASIA,109.292,335089272.0,220.82383024799998,Const_high
2059,R10AFRICA,83.41499999999999,255750390.00000003,168.53950701000002,Const_high
2059,R10CHINA+,122.065,374251289.99999994,246.63160010999997,Const_high
2059,R10EUROPE,81.322,249333252.0,164.310613068,Const_high
2059,R10INDIA+,32.624,100025184.0,65.916596256,Const_high
2059,R10LATIN_AM,62.738,192354708.0,126.761752572,Const_high
2059,R10MIDDLE_EAST,218.05488,668556262.0799999,440.57857671072,Const_high
2059,R10NORTH_AM,163.07200000000003,499978752.0000001,329.4859975680001,Const_high
2059,R10PAC_OECD,31.503,96588198.00000001,63.65162248200001,Const_high
2059,R10REF_ECON,50.941,156185106.0,102.92598485399999,Const_high
2059,R10REST_ASIA,106.557,326703761.99999994,215.29777915799997,Const_high
2060,R10AFRICA,76.01,233046660.00000003,153.57774894,Const_high
2060,R10CHINA+,119.15,365313900.0,240.7418601,Const_high
2060,R10EUROPE,64.45100000000001,197606766.0,130.222858794,Const_high
2060,R10INDIA+,30.037999999999997,92096508.0,60.691598772,Const_high
2060,R10LATIN_AM,59.139,181320174.00000003,119.48999466600002,Const_high
2060,R10MIDDLE_EAST,204.86488,628115722.0799999,413.92826085072,Const_high
2060,R10NORTH_AM,154.46900000000002,473601954.0,312.103687686,Const_high
2060,R10PAC_OECD,27.828,85320647.99999999,56.226307031999994,Const_high
2060,R10REF_ECON,48.89200000000001,149902872.0,98.785992648,Const_high
2060,R10REST_ASIA,100.668,308648088.0,203.39908999199997,Const_high
2061,R10AFRICA,72.02799999999999,220837847.99999997,145.53214183199998,Const_high
2061,R10CHINA+,115.656,354601296.0,233.68225406399995,Const_high
2061,R10EUROPE,50.065,153499290.0,101.15603210999998,Const_high
2061,R10INDIA+,29.311,89867525.99999999,59.222699633999994,Const_high
2061,R10LATIN_AM,57.494,176276604.00000003,116.16628203600001,Const_high
2061,R10MIDDLE_EAST,195.36087999999998,598976458.0799999,394.7254858747199,Const_high
2061,R10NORTH_AM,143.11200000000002,438781391.99999994,289.15693732799997,Const_high
2061,R10PAC_OECD,26.972999999999995,82699217.99999999,54.49878466199999,Const_high
2061,R10REF_ECON,44.402,136136532.0,89.713974588,Const_high
2061,R10REST_ASIA,97.505,298950330.0,197.00826747000002,Const_high
2062,R10AFRICA,66.493,203867537.99999997,134.348707542,Const_high
2062,R10CHINA+,114.236,350247576.0,230.81315258399997,Const_high
2062,R10EUROPE,41.254999999999995,126487830.0,83.35547997,Const_high
2062,R10INDIA+,27.474999999999998,84238350.0,55.513072650000005,Const_high
2062,R10LATIN_AM,53.093999999999994,162786203.99999997,107.27610843599999,Const_high
2062,R10MIDDLE_EAST,179.07388,549040516.0799999,361.81770009671993,Const_high
2062,R10NORTH_AM,131.642,403614372.0,265.981871148,Const_high
2062,R10PAC_OECD,25.430999999999997,77971445.99999999,51.38318291399999,Const_high
2062,R10REF_ECON,39.304,120506064.00000001,79.41349617600001,Const_high
2062,R10REST_ASIA,95.212,291919991.99999994,192.37527472799997,Const_high
2063,R10AFRICA,61.441,188378106.0,124.141171854,Const_high
2063,R10CHINA+,108.583,332915478.0,219.39130000199998,Const_high
2063,R10EUROPE,31.656,97057295.99999997,63.96075806399999,Const_high
2063,R10INDIA+,26.059,79896894.00000001,52.65205314600001,Const_high
2063,R10LATIN_AM,50.287,154179942.0,101.604581778,Const_high
2063,R10MIDDLE_EAST,157.03388,481465876.08,317.28601233672,Const_high
2063,R10NORTH_AM,122.978,377050548.0,248.47631113199998,Const_high
2063,R10PAC_OECD,22.114,67801524.0,44.681204316,Const_high
2063,R10REF_ECON,36.508,111933528.0,73.764194952,Const_high
2063,R10REST_ASIA,87.455,268137029.99999997,176.70230276999996,Const_high
2064,R10AFRICA,59.333,181914977.99999997,119.88197050199999,Const_high
2064,R10CHINA+,95.423,292566918.0,192.80159896199996,Const_high
2064,R10EUROPE,28.924,88680983.99999999,58.440768455999994,Const_high
2064,R10INDIA+,20.962,64269492.00000001,42.35359522800001,Const_high
2064,R10LATIN_AM,46.179,141584814.0,93.30439242600002,Const_high
2064,R10MIDDLE_EAST,142.72988,437609812.0799999,288.38486616072,Const_high
2064,R10NORTH_AM,111.795,342763470.0,225.88112673,Const_high
2064,R10PAC_OECD,15.389,47182673.999999985,31.093382165999987,Const_high
2064,R10REF_ECON,30.058,92157828.0,60.73200865199999,Const_high
2064,R10REST_ASIA,73.793,226249338.00000003,149.09831374200002,Const_high
2065,R10AFRICA,50.79,155722140.0,102.62089025999998,Const_high
2065,R10CHINA+,86.652,265675031.99999997,175.07984608799998,Const_high
2065,R10EUROPE,27.164,83284824.0,54.884699016,Const_high
2065,R10INDIA+,17.205000000000002,52750530.0,34.76259927,Const_high
2065,R10LATIN_AM,43.043,131969837.99999999,86.96812324199999,Const_high
2065,R10MIDDLE_EAST,134.08988,411119572.08,270.92779800072003,Const_high
2065,R10NORTH_AM,99.363,304646958.0,200.762345322,Const_high
2065,R10PAC_OECD,13.517000000000001,41443122.0,27.311017398,Const_high
2065,R10REF_ECON,26.802,82174931.99999999,54.153280188,Const_high
2065,R10REST_ASIA,68.263,209294357.99999997,137.92498192199997,Const_high
2066,R10AFRICA,47.862,146744892.0,96.70488382799998,Const_high
2066,R10CHINA+,83.958,257415228.0,169.636635252,Const_high
2066,R10EUROPE,22.526,69064715.99999999,45.51364784399999,Const_high
2066,R10INDIA+,15.261,46790226.0,30.834758934,Const_high
2066,R10LATIN_AM,38.332,117525912.0,77.44957600800001,Const_high
2066,R10MIDDLE_EAST,121.77387999999999,373358716.08000004,246.04339389672,Const_high
2066,R10NORTH_AM,86.97,266650019.99999997,175.72236317999995,Const_high
2066,R10PAC_OECD,10.398,31880267.999999996,21.009096611999997,Const_high
2066,R10REF_ECON,24.114,73933524.0,48.722192316000005,Const_high
2066,R10REST_ASIA,59.778000000000006,183279348.0,120.78109033199999,Const_high
2067,R10AFRICA,42.639,130731174.0,86.151843666,Const_high
2067,R10CHINA+,78.363,240260957.99999997,158.33197132199996,Const_high
2067,R10EUROPE,18.712,57370991.99999999,37.807483727999994,Const_high
2067,R10INDIA+,13.718,42059388.0,27.717136692000004,Const_high
2067,R10LATIN_AM,34.362,105353892.0,69.428214828,Const_high
2067,R10MIDDLE_EAST,111.68688,342431974.0799999,225.66267091871998,Const_high
2067,R10NORTH_AM,74.875,229566750.00000003,151.28448825,Const_high
2067,R10PAC_OECD,8.57,26275620.0,17.31563358,Const_high
2067,R10REF_ECON,21.021,64450386.0,42.472804374000006,Const_high
2067,R10REST_ASIA,49.818,152741987.99999997,100.65697009199998,Const_high
2068,R10AFRICA,25.51,78213660.0,51.54280194,Const_high
2068,R10CHINA+,71.40100000000001,218915466.0,144.265292094,Const_high
2068,R10EUROPE,16.38,50221079.99999999,33.09569172,Const_high
2068,R10INDIA+,9.172999999999998,28124418.0,18.533991461999996,Const_high
2068,R10LATIN_AM,30.665,94018889.99999999,61.95844850999999,Const_high
2068,R10MIDDLE_EAST,101.88087999999999,312366778.08,205.84970675472,Const_high
2068,R10NORTH_AM,51.836999999999996,158932241.99999997,104.73634747799998,Const_high
2068,R10PAC_OECD,6.958,21333228.0,14.058597251999998,Const_high
2068,R10REF_ECON,17.856,54746496.0,36.077940864,Const_high
2068,R10REST_ASIA,42.688,130881407.99999997,86.25084787199998,Const_high
2069,R10AFRICA,18.816000000000003,57689856.0,38.017615104,Const_high
2069,R10CHINA+,63.471000000000004,194602086.0,128.242774674,Const_high
2069,R10EUROPE,15.208,46627727.99999999,30.727672751999997,Const_high
2069,R10INDIA+,8.024,24601584.0,16.212443856,Const_high
2069,R10LATIN_AM,26.211,80362926.0,52.959168233999996,Const_high
2069,R10MIDDLE_EAST,85.29288,261507970.07999998,172.33375228271998,Const_high
2069,R10NORTH_AM,41.555,127407630.0,83.96162817,Const_high
2069,R10PAC_OECD,5.765000000000001,17675490.0,11.64814791,Const_high
2069,R10REF_ECON,15.136000000000001,46406976.0,30.582197184,Const_high
2069,R10REST_ASIA,37.683,115536077.99999999,76.13827540199998,Const_high
2070,R10AFRICA,18.295,56092470.0,36.964937729999995,Const_high
2070,R10CHINA+,55.409000000000006,169883994.0,111.95355204599998,Const_high
2070,R10EUROPE,14.004,42936263.99999999,28.294997975999998,Const_high
2070,R10INDIA+,7.636999999999999,23415041.999999996,15.430512677999998,Const_high
2070,R10LATIN_AM,17.81,54605459.99999999,35.984998139999995,Const_high
2070,R10MIDDLE_EAST,73.00788,223842160.07999998,147.51198349272,Const_high
2070,R10NORTH_AM,33.586999999999996,102977742.0,67.86233197799999,Const_high
2070,R10PAC_OECD,3.188,9774408.0,6.4413348720000005,Const_high
2070,R10REF_ECON,13.223,40541718.0,26.716992162,Const_high
2070,R10REST_ASIA,34.315,105209789.99999997,69.33325160999999,Const_high
2071,R10AFRICA,13.628,41783448.0,27.535292232,Const_high
2071,R10CHINA+,48.214,147824124.0,97.416097716,Const_high
2071,R10EUROPE,13.449,41234633.99999999,27.173623806,Const_high
2071,R10INDIA+,6.356999999999999,19490562.0,12.844280357999999,Const_high
2071,R10LATIN_AM,13.870000000000001,42525420.0,28.02425178,Const_high
2071,R10MIDDLE_EAST,66.63588,204305608.07999998,134.63739572472,Const_high
2071,R10NORTH_AM,22.178,67997748.0,44.810515932,Const_high
2071,R10PAC_OECD,2.9880000000000004,9161208.0,6.037236072000001,Const_high
2071,R10REF_ECON,12.107000000000001,37120062.0,24.462120858000002,Const_high
2071,R10REST_ASIA,27.282,83646612.0,55.12311730799999,Const_high
2072,R10AFRICA,10.508000000000001,32217528.0,21.231350952,Const_high
2072,R10CHINA+,39.825,122103450.0,80.46617355,Const_high
2072,R10EUROPE,11.721,35936585.99999999,23.682210173999998,Const_high
2072,R10INDIA+,3.9349999999999996,12064710.0,7.95064389,Const_high
2072,R10LATIN_AM,11.306000000000001,34664196.0,22.843705164,Const_high
2072,R10MIDDLE_EAST,58.722879999999996,180044350.07999998,118.64922670271999,Const_high
2072,R10NORTH_AM,15.961,48936426.0,32.249104734,Const_high
2072,R10PAC_OECD,2.838,8701308.0,5.734161972000001,Const_high
2072,R10REF_ECON,9.739,29859774.0,19.677591066,Const_high
2072,R10REST_ASIA,17.518,53710187.99999999,35.395013891999994,Const_high
2073,R10AFRICA,10.508000000000001,32217528.0,21.231350952,Const_high
2073,R10CHINA+,39.825,122103450.0,80.46617355,Const_high
2073,R10EUROPE,11.721,35936585.99999999,23.682210173999998,Const_high
2073,R10INDIA+,3.9349999999999996,12064710.0,7.95064389,Const_high
2073,R10LATIN_AM,10.205,31288530.0,20.61914127,Const_high
2073,R10MIDDLE_EAST,57.939879999999995,177643672.07999998,117.06717990071999,Const_high
2073,R10NORTH_AM,15.961,48936426.0,32.249104734,Const_high
2073,R10PAC_OECD,2.188,6708408.0,4.420840872,Const_high
2073,R10REF_ECON,9.739,29859774.0,19.677591066,Const_high
2073,R10REST_ASIA,17.518,53710187.99999999,35.395013891999994,Const_high
2074,R10AFRICA,0.572,1753751.9999999998,1.1557225679999998,Const_high
2074,R10CHINA+,7.475,22918349.999999996,15.103192649999999,Const_high
2074,R10EUROPE,0.9,2759400.0,1.8184446,Const_high
2074,R10INDIA+,0.116,355656.0,0.234377304,Const_high
2074,R10LATIN_AM,2.402,7364531.999999999,4.853226587999999,Const_high
2074,R10MIDDLE_EAST,22.9979,70511561.4,46.467118962600004,Const_high
2074,R10NORTH_AM,2.493,7643537.999999999,5.037091541999999,Const_high
2074,R10PAC_OECD,0.0,0.0,0.0,Const_high
2074,R10REF_ECON,2.392,7333872.0,4.833021648,Const_high
2074,R10REST_ASIA,1.75,5365500.0,3.5358645,Const_high
2075,R10AFRICA,0.0,0.0,0.0,Const_high
2075,R10CHINA+,5.265,16142489.999999996,10.637900909999997,Const_high
2075,R10EUROPE,0.0,0.0,0.0,Const_high
2075,R10INDIA+,0.116,355656.0,0.234377304,Const_high
2075,R10LATIN_AM,1.127,3455382.0,2.277096738,Const_high
2075,R10MIDDLE_EAST,16.8429,51640331.4,34.0309783926,Const_high
2075,R10NORTH_AM,1.92,5886720.0,3.87934848,Const_high
2075,R10PAC_OECD,0.0,0.0,0.0,Const_high
2075,R10REF_ECON,1.0,3066000.0,2.020494,Const_high
