"","Coal_AnnualMtCO2","Coal_duration_year","Coal_Share_Ret","Coal_Share_EarlyRet","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"agree_Coal_Export",-0.0165149371056292,0.307547833198679,0.101228860932925,0.00545138933806202,0.096865185824491,0.115554179337257,0.305961029108212,-0.039607204021704,0.0727046758109903,0.0652101798549148,0.162473084179751,0.116755328626392,0.125647528993762,0.124993648810778,0.0521375077295046,0.12704779687439,-0.0130944231550455,-0.268981893590609,-0.201022463161283,-0.191570276612053,0.147179246288397,0.146250477850214,-0.0587511333945088,0.00641741659980288,-0.0261387848575582,-0.0241845476804,0.0131778822059153,0.0348935734643291,-0.0261168021700449,0.0511817102000063,0.143977516890276,-0.0966560439933405,-0.0648142790590265,-0.0479869208869924,0.0926087055693323,0.198247807344203,0.29026942234462,-0.0117385224636,0.0729811425694117,-0.0781245722187008,0.129042354333019,0.106731789455974,-0.271590957194396,-0.042963257293898,-0.0283392660293979,-0.0195473995538262,-0.168695916813119,-0.0323456957709787,0.475109252354122,0.416364467297179,1,0.0451089625203183,0.426711259606365,0.0523988653556299,0.0866284951572299,0.089021917556628,0.22338558720397,0.218629725279175,0.273406092297361,0.195273596747021,0.256053821569479,0.300052261611895,0.250103111962873,0.192795969575914,0.294220199035853,0.186195208467089,0.0421299569988192,-0.106039637857419,-0.0627123713090488,0.270619491324596,0.213114584061719
"sanction_Coal_Export",0.189263976470097,0.0974562356981026,-0.012719240451596,-0.00861358544794476,-0.0248720086485544,-0.0171025720050075,0.151499003105933,0.215637626559809,0.105502831177052,0.108090459250823,-0.023808464231521,-0.0209589773636129,-0.0353051123372623,0.062080333528283,0.115441921272694,0.0505565002422142,-0.0050235838303723,-0.0138562759930618,0.00321112308106034,-0.0434855818375597,0.0802333140259577,0.0662556792578882,0.0823144602977578,-0.00462127540179839,0.050134540108514,0.0496923769567286,0.0319985456703348,0.167214879019259,0.0222236506663419,0.0777608461955756,0.0379352454002155,0.228373663862343,0.00943351844276029,-0.0316691729895287,0.0592549400570969,0.0795166770474987,0.0465599035095059,0.511350115042316,0.0661191345284968,0.016515269924799,0.0411665543135037,0.0500978691954606,-0.0319905949935377,0.000629449973088889,0.0125399588206952,0.0762899038961878,-0.00369013259794782,0.000789922628977575,-0.00773564828081639,0.040280685047123,0.0451089625203183,1,0.046099901790737,0.0417958129068782,-0.0237056281517449,-0.0120496190810542,0.0852547557974148,0.0234386860618,-0.00804854851050668,0.00591072230109331,0.0481425738425722,0.0601185337338177,0.0485117015451706,-0.027606680219714,0.0574121537418728,-0.0451473399285292,-0.0754773800783393,0.0181893981900503,0.0373870632980636,0.0545366557768972,0.0721185833976496
"common_language_Coal_Export",-0.0745149420289653,0.0952530489130938,-0.00348937945028897,-0.0582126743283658,0.0401721455840555,0.023056184051666,0.0857682575392026,-0.0204258321283463,0.00712984209962548,-0.0185400121829802,0.0149836371664812,0.0617595164226351,-0.0160785552062993,0.026514525044642,-0.00770435623598347,0.0862533149182921,0.0792410472814175,-0.147129862129153,-0.107459759427135,-0.0441954866096299,0.0721973847859359,0.0623504554273644,-0.0739923254676608,-0.0248631312053258,-0.0242638690810767,-0.0160374247502244,0.0224035956444848,0.0240900572705672,0.0536544786208764,0.114355237191007,0.0706853404989383,-0.0184702411425347,0.191949467722673,-0.0223841648316931,0.0289446513530636,0.0307407494981927,0.0782953734263638,0.0323096537745692,0.186727374947581,0.00448554413372874,0.0278273345527682,0.045738856752733,-0.0736357155378009,-0.0570336800585123,0.020595920049786,-0.0147976553325167,0.126956270898394,-0.00449867587976845,0.423911144174129,0.421505621782552,0.426711259606365,0.046099901790737,1,0.183262627148859,-0.0310668616009984,-0.0350990679950108,0.0546199377102895,0.103908202438996,0.0774697962894689,0.0459295225982175,0.152690442978951,-5.14996832589764e-05,0.189351606119852,0.0619303983728505,0.0699078150615737,0.0503659863335453,0.0352754616508833,0.014138258584035,0.0280729378418246,-0.0647432610448501,-0.0766314181796227
"colony_Coal_Export",0.00785975516412463,0.115821894394396,-0.0352429375417872,-0.0205716251666507,-0.0360952943083639,-0.0409187294898362,0.0983368564382271,0.0296192636420727,0.0280398165301331,-0.0550027122396338,-0.0232974210178591,0.0317162870634284,0.00781792411722047,-0.0192525074692377,-0.0491727502547365,0.00521208977047589,0.327813134808944,-0.0344206435932503,-0.0427236771187175,-0.0410845141968512,0.218823926113865,-0.016756206735371,0.0077813504555595,-0.00560274791069713,0.00519106581915179,0.0145181072404203,0.0959498274219153,0.048243966534344,0.0296746600655401,0.136046707481492,0.0635036206725261,-0.00783283547458269,0.0945822042850333,0.28987130687322,-0.0148968954184978,0.0457637105076709,-0.0260403923458926,0.0159757442287271,0.0465525588204068,0.292301620666778,0.0348162207105023,0.023098273114883,0.103010773522329,0.175259992940996,0.021541822155547,-0.0188882882415712,0.118310076181256,0.306626955667443,0.175682388807811,0.246202484006776,0.0523988653556299,0.0417958129068782,0.183262627148859,1,-0.016162256535559,-0.0322993478113991,0.0067038871448446,0.0470570636178982,0.0700795444972404,0.0231803466405424,0.0985968898469276,0.0233818257875874,0.0501935540842095,-0.0150282980713791,0.0121660032667496,0.0396654978846195,0.0719775131281803,0.0556199832675126,-0.0633446640818481,-0.0222536071802089,-0.00623290436086796
"NetValue_Coal_Import",0.172313647511518,0.0141686665363217,0.00727019483808446,0.0666853839127928,-0.00634680901620112,-0.0258486224499194,0.0163472126334779,-0.0940593760278924,-0.0750106909746383,0.0324025551177897,-0.0152687504317884,0.0973249288124534,0.0209783109208319,-0.0895590374108805,0.254403927183194,0.179748665019124,-0.112104135485151,-0.023604027784235,-0.0337112819777076,0.00134918088716174,-0.0387878329369671,-0.0370456903899985,-0.204071763834976,0.000835931377772576,0.0676850936689744,0.0325372005913465,0.0818275016113948,-0.133660799211503,-0.192674254140873,-0.0517156380644228,-0.0408465498867983,-0.0802853709196019,-0.129453136799894,-0.00100500992371941,0.0773829628342178,0.0646832974188765,0.0475779274272773,-0.0223881894256189,0.0186630139367136,0.0120469672916353,0.49951658746637,0.357674636830607,-0.110699550307584,-0.0406692140514748,-0.0679772429285365,0.0118032866498799,-0.115682725691873,-0.00535340840778218,0.133429731303123,0.0887640611789897,0.0866284951572299,-0.0237056281517449,-0.0310668616009984,-0.016162256535559,1,0.922668710183203,-0.0403865865845706,-0.0358051433682978,-0.0206524840277915,0.00889246522649072,-0.0832826318379854,-0.0363860926711627,0.010205860093649,-0.00760974433501112,-0.0273635945036863,0.0497651079184403,-0.0282774883508874,0.0632455983108872,0.0750719446857152,-0.0618073641467078,-0.0487661633395934
"NetQuantity_Coal_Import",0.201278717147343,0.0323305561313282,0.026306285185985,0.0674143132403337,0.0025115117141172,-0.00947591968104952,0.0277482889615327,-0.0562312899558251,-0.0566023019664917,0.0553946849960756,0.00457023502438969,0.102521613928617,0.0430788990584088,-0.0469225039754272,0.256699248978539,0.170069621328905,-0.135013640079224,-0.0326292695144419,-0.0453083092266681,0.0050041981999972,-0.0506116180764865,0.00167357079443738,-0.200446066610753,0.000757238666961535,0.0715735309184155,0.039313722143457,0.104653943367113,-0.147092265864328,-0.205238026899437,-0.0527929246559387,-0.0292398025524162,-0.0629483320128681,-0.130966054522266,-0.00868883131991815,0.0778998610152529,0.0653772272619222,0.0418939306386261,-0.0127603680286435,0.0262782271311474,0.00518630168523375,0.473773334038796,0.36886975769967,-0.138087430225936,-0.054227666967934,-0.0752112453214721,0.0109092302081531,-0.124931202311279,-0.0168158828460405,0.143636285862164,0.0960431807358784,0.089021917556628,-0.0120496190810542,-0.0350990679950108,-0.0322993478113991,0.922668710183203,1,-0.0390302647432682,-0.0263628338390755,-0.0250192823331921,0.0387800658880411,-0.0919283506781933,-0.00848152383365554,0.0157273289211881,-0.0082607846127694,0.013095969552655,0.0482567371848901,-0.0199924166178567,0.0707899490379518,0.0850864188160723,-0.0238518401479482,-0.00846372109917882
"R_IndepProducer",0.105938907230662,0.260686703566451,0.160142082653862,0.0475804416272689,0.127503525351224,0.168395397940559,0.290326579275231,0.0961146242785264,0.233459023931162,0.17577332124649,0.207565716519074,0.146639506631758,0.220279196547317,0.175744294574966,0.122343576545913,0.136455971717696,-0.0149511121257557,-0.330949436179262,-0.214695793962106,-0.12796509127889,0.0310778490415935,0.128436928156115,0.112532051881081,0.0149193048090676,0.0214959786602836,0.025527721994731,-0.0621747686543351,0.219707900385877,-0.00607561235943163,0.0620718065084573,0.146957434778924,0.0460344086009638,0.0716868078728682,0.0128242039564634,-0.000770040463809407,0.0704617279536697,0.16374104984887,0.0781209208812755,0.0578708657276538,-0.0597934372640621,-0.00579472640658945,0.00994716792685028,-0.175675096487014,-0.0645468408686592,-0.00921875994249446,0.0588355134093275,0.00713644584448907,-0.0342663278815174,-0.0463184314261454,0.0178698292984262,0.22338558720397,0.0852547557974148,0.0546199377102895,0.0067038871448446,-0.0403865865845706,-0.0390302647432682,1,0.365435259653862,0.453669719566731,0.291742483744254,0.443809875924488,0.345422014118974,0.471706142828532,0.3540650143703,0.305402258712528,0.287266050171859,0.204857621186535,-0.033546204131783,0.0357970763168424,0.271510992271898,0.297233528719382
"R_Private",0.0111786182188549,0.413795966952705,0.189086883442532,0.0568700844732688,0.182794687826313,0.220339921660022,0.353678529140506,0.11440742753763,0.221186906858336,0.19179233307585,0.288837675969783,0.132801638216711,0.190011509954675,0.147048533058577,0.0199888620683019,0.032341822825592,0.0378715127440808,-0.280270224766427,-0.164155263682862,-0.178363083992802,0.130739081039576,0.22508696217325,0.0161298659170917,0.0220105505793482,-0.021367059795223,8.14354563084576e-05,-0.0288721981932751,0.141426993245046,-0.0818546522120305,0.0072891907714431,0.0827898744634917,0.0127453976527413,0.038603056977317,-0.0156518634566263,0.0541404306584611,0.0729281036144265,0.172373744492842,-0.0135306289320682,0.0304252608585882,-0.0758237823434436,0.0952880514548789,0.0903396317641462,-0.149621400884012,0.0112232158650262,-0.0033834450182923,0.0217844673663459,-0.00278114871562138,0.0273495057571543,0.0136151555038681,0.1116939000603,0.218629725279175,0.0234386860618,0.103908202438996,0.0470570636178982,-0.0358051433682978,-0.0263628338390755,0.365435259653862,1,0.601389206279613,0.577274343384478,0.402512981610604,0.405795494208687,0.427604353840612,0.479763277923761,0.36479122636074,0.31197723412827,0.0941708818581829,-0.0132794810489282,0.0453970139200944,0.285870660359264,0.222351949923409
"R_Unbundle",0.122623199580682,0.404706843234739,0.195571414951946,0.062429861759264,0.179441155189401,0.213536595940462,0.327662590014409,0.102706987772268,0.158160075193038,0.105584887110224,0.245313665808589,0.156862036045682,0.22517302569812,0.195747395185453,0.121503804391196,0.0275534679471819,0.0952195249396659,-0.30120217228792,-0.2350205522202,-0.220528665283553,0.184434265275208,0.191860895332786,0.0256864452295632,0.0181190772122705,0.0254645825596484,0.0284778747356256,-0.0484239381984446,0.0978919765673698,-0.0637114470861509,0.00700845444587407,0.104302694832332,-0.0389678182969697,-0.0282075066069094,0.0393253344888949,-0.0388456512504788,0.103180208432237,0.152603914708981,-0.0518663512780648,0.0156320537094469,-0.0418596648315934,0.0946974578494227,0.092213980990024,-0.208290278446277,-0.0339540680401574,-0.0536981337348891,0.00538402827649619,-0.100366546642068,0.0085260110000499,0.0130710910194482,0.127632961172249,0.273406092297361,-0.00804854851050668,0.0774697962894689,0.0700795444972404,-0.0206524840277915,-0.0250192823331921,0.453669719566731,0.601389206279613,1,0.64210430270312,0.586747123995679,0.480839129369761,0.530091541118293,0.538639356868913,0.380152014380607,0.30742674893974,0.13152321609083,0.0414281171450236,0.0893429887430458,0.337279301754236,0.294877667712698
"R_WholeSale",0.00536307204011798,0.319438774934508,0.156470169909832,0.101864088304492,0.186634120600108,0.18845450016393,0.234388077880296,0.13235884879032,0.254463270069323,0.222294088239664,0.237893905579835,0.206147446519781,0.248876896002185,0.322156761377581,0.00830859275452758,-0.120687822424089,0.0193061390455277,-0.229328936198688,-0.161188266357312,-0.0750154237766786,0.049287532878418,0.332994324507193,0.0279761432106052,0.0241711748340486,-0.0208004265602102,0.001624125953728,-0.0255622208548972,0.0820791638166561,-0.0769571963075642,-0.0614170373538196,0.082547597274235,0.0158778037228612,-0.0165481379745022,-0.0385371650187758,0.0485792225194807,0.101621460365176,0.167543926611417,-0.0348410893883117,0.0132216249673834,-0.122754000343422,0.0595292670698333,0.0546880736478191,-0.190518563250121,-0.0951466919682686,-0.0693142024843483,-0.0040048688984132,-0.0948758381265893,-0.00419582499565411,0.0246023309279466,0.0977019256787302,0.195273596747021,0.00591072230109331,0.0459295225982175,0.0231803466405424,0.00889246522649072,0.0387800658880411,0.291742483744254,0.577274343384478,0.64210430270312,1,0.496503324042359,0.479283228857835,0.437678124079906,0.485630670313032,0.409082877149848,0.292612445029294,0.140135073765367,0.0129902823480879,-0.0157364216696917,0.32273922671,0.292715424075453
"R_IndepReg",0.0824760288976235,0.257421574813291,0.160311749596785,0.0649947066446145,0.117529314220517,0.173564059344764,0.213777912551697,0.0726421349669309,0.150388740746873,0.0844488803473805,0.208668917445585,0.106955694559969,0.215788845327482,0.152607898114294,0.0594129979454484,0.0161768754083922,0.101744631842959,-0.292789024083902,-0.23535407144098,-0.157564353201249,0.0762338387734028,0.179271229084333,0.0229133754508922,0.0144071537131082,0.0194839654252136,0.0223577325715252,-0.030025012395766,0.0987428153289542,0.0417200167304704,0.0674145200303109,0.135774222964239,-0.000802839162909733,0.0520267472475516,0.00324374610469541,-0.000222109944097241,0.142202786667782,0.144889181950129,0.0187777145044756,0.0888865852334743,-0.099314506652351,0.00181362415361616,0.0331038062233553,-0.142956366615553,-0.0964901827780601,-0.0374420766711,0.0401414924717206,-0.0172668449731277,-0.0263177642609935,0.054581321789462,0.102210183813808,0.256053821569479,0.0481425738425722,0.152690442978951,0.0985968898469276,-0.0832826318379854,-0.0919283506781933,0.443809875924488,0.402512981610604,0.586747123995679,0.496503324042359,1,0.336148923435242,0.667842678885013,0.475197042580819,0.304687748903692,0.337718313871314,0.188374455272542,0.00321364745404611,-0.029802141874869,0.199351026679101,0.161239484944184
"R_Choice",0.0257546796463359,0.420788487158646,0.361315222393346,0.113221606505475,0.31678107558407,0.409592994075567,0.27475929772979,0.12915133330005,0.264231711977794,0.209212026723505,0.447060978200177,0.167386142619587,0.384152119003601,0.482555430436076,-0.0937685510558311,-0.0141033856954434,-0.0755008852501426,-0.243472316256169,-0.158743890451465,-0.184896357765328,0.0718146868095419,0.480970541306466,-0.025937055428386,0.0344127288292593,-0.0135026458248867,-0.0141218008386851,-0.0279104914882101,0.0508005800868014,-0.151514793884154,-0.0104157660789716,0.0483890720705834,-0.0456984321898299,-0.196919467128637,0.0518708664983637,0.0773368732062737,0.182588763173687,0.282262771918313,0.0279364893340219,0.0331544305792872,0.0011684276046886,0.112023388213849,0.0889792861400099,-0.263550022538743,-0.0161380559043968,-0.103328610318701,-0.00168305753020546,-0.34354703962925,0.0697255298378701,-0.0599634254795036,0.14116836650658,0.300052261611895,0.0601185337338177,-5.14996832589764e-05,0.0233818257875874,-0.0363860926711627,-0.00848152383365554,0.345422014118974,0.405795494208687,0.480839129369761,0.479283228857835,0.336148923435242,1,0.315583893012631,0.316015490284831,0.629431317570412,0.280310549641869,0.0393841542166081,-0.15866797972098,-0.107426596177451,0.725543669925514,0.634860750550174
"R_Liberalization",0.071050643363873,0.263519288777926,0.135472109836681,0.0543158620345163,0.115768377472187,0.143281476677528,0.239331057845884,0.0876652305281388,0.161367685239823,0.105729077504134,0.166740206293574,0.113829278601081,0.193031961804921,0.197278513694031,0.0611239997649335,0.0634807805932605,0.0556037978862798,-0.29808110463516,-0.179851158316397,-0.0386594015710425,0.0776455671940959,0.228089634543027,-0.0237159009487215,0.0116322988604405,0.0143831524971941,0.0170677224073266,-0.0463734044680383,0.056445460744825,0.0383041948063614,0.103280019211189,0.139487986011044,-0.0249622183215283,0.0636456906066172,-0.0220904596680902,-0.0221192485524167,0.0858567517398071,0.153984953810895,-0.00554030803428992,0.0964818442737326,-0.12136622060681,0.0337798740304985,0.0678232137009876,-0.113818638770494,-0.0365731115621406,0.0100461617001059,-0.00801857691797984,0.00784063206074411,-0.0580382793044887,0.0963439888261601,0.0938655704680085,0.250103111962873,0.0485117015451706,0.189351606119852,0.0501935540842095,0.010205860093649,0.0157273289211881,0.471706142828532,0.427604353840612,0.530091541118293,0.437678124079906,0.667842678885013,0.315583893012631,1,0.589084129196728,0.30626460368241,0.329438269018707,0.195561651579531,0.0718406880403758,0.0627017173491979,0.196198620567306,0.168575941864765
"R_Corp",0.075277853536495,0.271578752031306,0.151400044853387,0.0610036320765653,0.129724903565826,0.157431092272137,0.226758513940933,0.0850059199534484,0.231863134442459,0.219951889554046,0.163558882841927,0.144356863302119,0.158845348122813,0.200553944144019,0.0680395500832509,0.0347102674202741,0.028187859861053,-0.126780456503741,-0.146537214730746,0.0101185800691667,0.0386555611313631,0.206041297403873,0.0249708732967717,0.0130660851392217,0.016871936308674,0.0189051628349723,-0.0731288012559677,0.129056186724486,-0.00237118288188496,0.0297241000768308,0.127461218384024,-0.0749647730176696,0.0109287401073231,-0.0113736269025303,-0.0178882467632585,0.0220185075932385,0.0926443279537051,-0.083946612986027,-0.0374544531026569,-0.122289852259366,0.0214993976371255,0.0593046849053334,-0.149320007605097,-0.0545774700081779,0.0157088557341052,-0.0284307111065753,-0.0608410228355068,-0.0435687533123536,0.0330911520005461,0.0596612452404529,0.192795969575914,-0.027606680219714,0.0619303983728505,-0.0150282980713791,-0.00760974433501112,-0.0082607846127694,0.3540650143703,0.479763277923761,0.538639356868913,0.485630670313032,0.475197042580819,0.316015490284831,0.589084129196728,1,0.250490891335411,0.270605509714859,0.0773354463412759,0.0855961963703886,0.128900437856165,0.217583803199565,0.187512755848142
"StateCapacity",0.0619917314247127,0.452787696270998,0.337895976772177,0.145705922417179,0.246075027988478,0.369526711317778,0.38412981652094,0.110900178370786,0.178985606581257,0.172298910975681,0.386691617139528,0.154128073883242,0.355280474105187,0.751067655476059,-0.0662591804756974,0.131775477204004,-0.0629151389759129,-0.366890139893093,-0.248355510788367,-0.235409811286138,0.213098198885363,0.755792313901241,-0.0292724762847257,0.0246147543166934,-0.00293538746288886,0.00642461259889663,0.00684027430761367,-0.0693498468388233,-0.0541594437071303,0.0564830731143222,0.137914041632349,-0.0433588528430948,-0.114210600606015,0.0190348078472722,0.076856157840041,0.124812473516504,0.248329493981371,0.0628817844350297,0.05582169753646,-0.0916446408799111,0.0779240216050016,0.0989043900035865,-0.419303225658022,-0.179184446400171,-0.108805663366963,0.0845697486409756,-0.303245016310504,-0.0610621655839125,-0.0292422230671221,0.0525490752305051,0.294220199035853,0.0574121537418728,0.0699078150615737,0.0121660032667496,-0.0273635945036863,0.013095969552655,0.305402258712528,0.36479122636074,0.380152014380607,0.409082877149848,0.304687748903692,0.629431317570412,0.30626460368241,0.250490891335411,1,0.22690542954079,0.0226369809686661,-0.133036245896171,-0.0684506800022598,0.730609120436048,0.70801886600755
"num_supply_policy",0.0530780358777799,0.384117831465541,0.339886856940208,0.0644420255881163,0.343351976055807,0.340983097994642,0.250557296412044,0.154870601565105,0.277624654939784,0.223630101742132,0.361110652968689,0.245904333526663,0.465955391477334,0.163938606261121,0.0471014311097773,0.0415952993205392,0.0378407034794934,-0.194072420896054,-0.110148611245745,-0.0634782067289668,0.00642070999516148,0.179948987470329,0.0129434168582218,0.0934324097075711,0.0126928171114193,0.0201889535608922,-0.00844622611753263,0.0484835299661156,-0.192529540040055,0.0124063784403875,0.0968952369965831,-0.118772747649656,-0.00500253737601711,-0.0579378352425303,-0.00422346631980887,0.16037265361176,0.222416351500615,-0.0645686646694354,0.0549993084099075,0.0113299915299486,0.160870110922336,0.13754369963244,-0.18399696275202,-0.0741506162959908,-0.0251652249950606,-0.0747821663628812,-0.130045303899385,-0.0461132265453352,-0.0493392553509662,0.0706226211246013,0.186195208467089,-0.0451473399285292,0.0503659863335453,0.0396654978846195,0.0497651079184403,0.0482567371848901,0.287266050171859,0.31197723412827,0.30742674893974,0.292612445029294,0.337718313871314,0.280310549641869,0.329438269018707,0.270605509714859,0.22690542954079,1,0.510107096566304,0.011000518850033,0.0271189805529884,0.219255981597416,0.212695953166515
"binary_airqual",0.0391481157712483,0.0873578562950206,0.134363383951599,0.0611595656682616,0.149308938315367,0.135854690480312,0.0559534746556961,0.0360212485203732,0.142037414760585,0.0870911928201042,0.110033347899467,0.162189410803095,0.273612990016198,0.0110919224022028,0.0500787747860677,-0.0323288390217287,0.0814619372708093,-0.161548944267595,0.0611411844322091,0.0280111077334819,0.0581589769190405,0.0130809241526156,-0.0471875450798439,0.0316725690409085,0.028950744864215,0.0165238213444688,-0.0215711670394346,0.0059683081445818,-0.0728492099331626,-0.00709987358574821,0.0403619491588374,-0.110900124051024,0.050254170522729,0.014566352314042,0.0203359320636615,0.0766240287379262,0.173460916005176,-0.10424539883061,0.0816183757227987,0.03044701104288,0.0192002923067551,0.0304671037617094,-0.0424846151738821,0.00221689161157922,0.0526861149350868,-0.100201287475044,0.0519518878243326,0.0907084334420311,-0.0335415490673009,-0.0513110027319058,0.0421299569988192,-0.0754773800783393,0.0352754616508833,0.0719775131281803,-0.0282774883508874,-0.0199924166178567,0.204857621186535,0.0941708818581829,0.13152321609083,0.140135073765367,0.188374455272542,0.0393841542166081,0.195561651579531,0.0773354463412759,0.0226369809686661,0.510107096566304,1,0.0297945289900755,0.0484934981783458,-0.0138709955452934,0.0182011925184046
"ghg_ambition_n",0.151026354172914,0.0291320781183551,-0.082860936409238,-0.0174256184965032,-0.0163834683366541,-0.0790357789953452,0.106690040425159,0.127730421997324,-0.0165188801063939,-0.104513712553534,-0.0728075334559129,-0.0453611473409887,-0.103669944352146,-0.116944073367302,0.0812372830069204,-0.0902298835800601,0.136109126141591,-0.140612872707865,-0.105232831677664,-0.0508945100203067,0.0613442667128163,-0.231072551279683,-0.0442341705467911,-0.0162909731645073,0.0352948153691632,0.0178983765245284,-0.0295760078910745,0.0769192182611412,0.00831279054254613,0.0565816751904459,0.0790990642471954,-0.0268232769313254,0.131106657057691,-0.00673839735650011,-0.0609156109121571,-0.103829317563022,-0.142616719071771,0.0279248071343296,-0.0410549709779372,-0.0464215327016209,0.10500459916011,0.0988543083194851,0.0699565165786381,0.0646739697910723,0.0917320115537447,0.00372740300735669,0.171577617601259,-0.0748434265396236,0.00977135394054503,-0.0851301984425814,-0.106039637857419,0.0181893981900503,0.014138258584035,0.0556199832675126,0.0632455983108872,0.0707899490379518,-0.033546204131783,-0.0132794810489282,0.0414281171450236,0.0129902823480879,0.00321364745404611,-0.15866797972098,0.0718406880403758,0.0855961963703886,-0.133036245896171,0.011000518850033,0.0297945289900755,1,0.860523443580128,-0.215946082174589,-0.0893062063974158
"cw_2030",0.174198486778145,0.0309380288603301,-0.0689766539458844,-0.0312220932374131,0.00326913508860947,-0.0620954872659835,0.133171041481116,0.147926210012313,0.0354067620759215,0.0260255008062787,-0.0703581011198098,-0.0139485961172081,-0.0921693209458088,-0.0944637167701687,0.11121879946774,0.0255100970552118,0.00887552348942298,-0.13437779928398,-0.0769272764223405,-0.0325434798980248,0.0538515398342107,-0.161810196234566,-0.0254660444213063,-0.0150487201163933,0.0394855860901771,0.0221487261376605,-0.021864620424969,0.166122994649004,-0.0200316163713237,0.0196296512072232,0.0795354454232105,-0.0220644064089818,0.110878024654909,-0.0593825314126042,-0.0370022493958368,-0.120900705983071,-0.0922758066762998,0.0309790139167836,0.00354481872578619,-0.0487568186278675,0.0778318735402744,0.0783841050899441,-0.0020382821836793,-0.0150216216125985,0.0979820387831953,0.0268663264337609,0.139978887583359,-0.12875508098138,-0.0519132677023402,-0.138895343784358,-0.0627123713090488,0.0373870632980636,0.0280729378418246,-0.0633446640818481,0.0750719446857152,0.0850864188160723,0.0357970763168424,0.0453970139200944,0.0893429887430458,-0.0157364216696917,-0.029802141874869,-0.107426596177451,0.0627017173491979,0.128900437856165,-0.0684506800022598,0.0271189805529884,0.0484934981783458,0.860523443580128,1,-0.157519596509254,-0.0467979268148077
"annex_one",0.0478723801549263,0.47483277600394,0.317800598771693,0.0762682709646661,0.287606021494444,0.363483135267151,0.355541979878919,0.157707799621758,0.346728974140866,0.226138387857433,0.453860692263476,0.309647512226804,0.320462320076592,0.507519493078873,-0.0965056841069543,0.111444967350321,-0.0878791393308955,-0.295079640336079,-0.173440722084902,-0.222468240599144,0.0884715326821855,0.534048941445516,0.160195502442479,0.030406225966342,-0.0128374153976191,0.0118537644147085,-0.0180383363197678,0.00245133793111871,-0.0970534587965763,0.0316966499428165,0.0322623900875023,-0.0527193977041322,-0.260184650310853,0.129095190510488,0.055851109898996,0.174229328046556,0.210402580245435,0.0715070943546703,-0.0314431249882673,-0.0744081681642242,0.0903686728883429,0.0862956841730401,-0.324084881319374,0.017785320749031,-0.149662882349039,0.0692635319572445,-0.410007860817483,0.10714788309747,-0.0755155658340949,0.126051891492758,0.270619491324596,0.0545366557768972,-0.0647432610448501,-0.0222536071802089,-0.0618073641467078,-0.0238518401479482,0.271510992271898,0.285870660359264,0.337279301754236,0.32273922671,0.199351026679101,0.725543669925514,0.196198620567306,0.217583803199565,0.730609120436048,0.219255981597416,-0.0138709955452934,-0.215946082174589,-0.157519596509254,1,0.69785308530312
