Country Code,year,Coal_Current_MW,Coal_AnnualMtCO2,Coal_Peak_MW,Coal_Ret_MW,Coal_EarlyRet_MW,Coal_Tran_MW,Coal_duration_year,Coal_Share_Ret,Coal_Share_EarlyRet,Coal_Share_Tran,Coal_Share_PhasedOut,Coal_logCurrent_MW,Gas_Current_MW,Gas_duration_year,Gas_Peak_MW,Gas_Ret_MW,Gas_EarlyRet_MW,Gas_Share_Ret,Gas_Share_EarlyRet,Gas_Share_PhasedOut,Gas_logCurrent_MW,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Coal_Gen_Decline_Perc,Gas_Gen_Decline_Perc,rate_coal_gen_5y,rate_coal_share_5y,rate_coal_cap_5y,rate_gas_gen_5y,rate_gas_share_5y,Share_VRE_Gen
EST,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,9.0,173.0,0.0,0.0,0.0,0.0,0.0,5.153291594497779,0.0,0.0,0.0,0.0663021189336978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,1991.0,35856.5,186.3,35856.5,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,10.48728014061104,1170.0,67.0,1170.0,0.0,0.0,0.0,0.0,0.0,7.064759027791802,0.0,3.111968631356196e-05,0.2195182672558661,0.018111657434493,0.6520507873280638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111968631356196e-05
BGD,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,17.0,841.0,0.0,0.0,0.0,0.0,0.0,6.734591659972948,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0,12.0,3944.0,0.0,0.0,0.0,0.0,0.0,8.279950715722526,0.0,0.0,0.0,0.999916386017884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,14.0,604.0,0.0,0.0,0.0,0.0,0.0,6.403574197934815,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,14.0,2281.0,0.0,0.0,0.0,0.0,0.0,7.732369222284388,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9215.0,23.0,9215.0,0.0,0.0,0.0,0.0,0.0,9.128587870103924,0.0,0.0,0.0,0.557231779539593,0.0014964816760594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,15.0,470.0,0.0,0.0,0.0,0.0,0.0,6.152732694704104,0.0,0.0,0.5796113194681214,0.2144561882032049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAU,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8875.0,17.0,8875.0,0.0,0.0,0.0,0.0,0.0,9.090993614343615,0.0,0.0,0.0,0.5030333413298154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2105.0,18.0,2105.0,0.0,0.0,0.0,0.0,0.0,7.652070746116482,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KWT,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6570.0,21.0,6570.0,0.0,0.0,0.0,0.0,0.0,8.790269111478656,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3410.0,47.0,3410.0,0.0,0.0,0.0,0.0,0.0,8.134467570277563,0.0,0.0,0.0083600756670649,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLR,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,40.0,3800.0,0.0,0.0,0.0,0.0,0.0,8.242756345714477,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEN,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.0,35.0,3825.0,0.0,0.0,0.0,0.0,0.0,8.249313746260636,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2807.0,26.0,2807.0,0.0,0.0,0.0,0.0,0.0,7.939871576361883,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QAT,1991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,11.0,134.0,0.0,0.0,0.0,0.0,0.0,4.897839799950911,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THA,1991.0,2025.0,11.8,2025.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,7.613324979540639,628.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,6.442540166468199,0.0,0.0,0.0,0.3801084947663017,0.275042153502796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR,1991.0,5109.0,30.8,5109.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,8.538758969330798,1353.0,3.0,1353.0,0.0,0.0,0.0,0.0,0.0,7.210079628170788,0.0,0.0,0.0,0.2089973439575033,0.3579017264276228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESP,1991.0,12590.9,69.5,12590.9,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,9.44072960978924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462035541195476e-05,6.462035541195476e-05,0.3591599353796446,0.0087883683360258,0.379967689822294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012924071082390953
IRL,1991.0,915.0,5.1,915.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.818924065275521,540.0,11.0,540.0,0.0,0.0,0.0,0.0,0.0,6.29156913955832,0.0,0.0,0.0,0.2511721366376423,0.391828533154722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWE,1991.0,291.0,1.6,291.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,5.673323267171493,130.0,5.0,130.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582,0.0,6.804109682248079e-05,0.5222834592093625,0.0039463836157038,0.0133360549772062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.804109682248079e-05
IND,1991.0,43987.6,252.0,43987.6,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,10.691663055000374,1182.0,2.0,1182.0,0.0,0.0,0.0,0.0,0.0,7.074963197966044,0.0,0.0003523398599577,0.0168938553001888,0.0416747748625996,0.6681631931134485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003523398599577
HUN,1991.0,1709.0,10.3,1709.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,7.443663683115591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4582777036048064,0.167890520694259,0.2683578104138851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRC,1991.0,4573.0,26.3,4573.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,8.427924723658055,360.0,23.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,0.0,0.002518186905428,0.6631225237828763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEU,1991.0,45832.5,252.5,45832.5,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,10.73274872543718,7601.0,55.0,7601.0,0.0,0.0,0.0,0.0,0.0,8.936035096566041,0.0,0.0004105779818225,0.2747699830170016,0.0673907769255174,0.5741933075788963,0.7644110930467736,0.0,0.0,0.0,0.0,0.0,0.0,0.0004105779818225
FRA,1991.0,8526.0,47.6,8526.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,9.050875597325156,78.0,22.0,78.0,0.0,0.0,0.0,0.0,0.0,4.356708826689592,0.0,0.0,0.7336698994730082,0.0067534653026881,0.0877064722554359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FIN,1991.0,3173.2,18.3,3173.2,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,8.062495821427849,654.0,20.0,654.0,0.0,0.0,0.0,0.0,0.0,6.483107351457199,0.0,0.0,0.3364953432218007,0.0853742669886167,0.1688513280441531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNK,1991.0,4077.0,22.4,4077.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,8.313116702819253,235.0,6.0,235.0,0.0,0.0,0.0,0.0,0.0,5.459585514144159,0.0,0.0202517788724685,0.0,0.0227148330596606,0.9151614668856048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202517788724685
CZE,1991.0,7901.5,48.6,7901.5,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,8.974807893849158,81.0,61.0,81.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.2011608623548922,0.0063018242122719,0.7562189054726369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRV,1991.0,125.0,0.7,125.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,4.8283137373023015,328.0,15.0,328.0,0.0,0.0,0.0,0.0,0.0,5.793013608384144,0.0,0.0,0.0,0.0861466821885913,0.0454016298020954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL,1991.0,808.0,4.6000000000000005,808.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.694562058521095,311.0,18.0,311.0,0.0,0.0,0.0,0.0,0.0,5.739792912179234,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHN,1991.0,82649.0,472.4,82649.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,11.322358003962425,69.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,4.23410650459726,2.9518116744151724e-06,1.341732565862298e-05,0.0,0.0035849752785772,0.7356415910264926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6369137333038152e-05
CHL,1991.0,909.0,5.3,909.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,6.812345094177479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAN,1991.0,17219.2,93.8,17219.2,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,9.7537803192951,2891.0,32.0,2891.0,0.0,0.0,0.0,0.0,0.0,7.969357742016346,0.0,3.785426862405925e-06,0.1663506970001491,0.0170060892332105,0.1745283931571142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.785426862405925e-06
BGR,1991.0,5453.0,33.3,5453.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,8.60392119492606,1107.0,29.0,1107.0,0.0,0.0,0.0,0.0,0.0,7.009408932708637,0.0,0.0,0.3239125092160236,0.0707790611943966,0.5106905627918408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRA,1991.0,940.0,5.6000000000000005,940.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.84587987526405,63.0,15.0,63.0,0.0,0.0,0.0,0.0,0.0,4.143134726391533,0.0,0.0,0.006152499207471,0.0015914578393805,0.023610576666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,1991.0,2865.0,16.6,2865.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,7.960323629148839,90.0,13.0,90.0,0.0,0.0,0.0,0.0,0.0,4.499809670330265,0.0,0.0001404691670178,0.6020508498384605,0.0873718218850962,0.2319145947464531,3.39379754242246,0.0,0.0,0.0,0.0,0.0,0.0,0.0001404691670178
AUT,1991.0,1801.0,9.8,1801.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,7.496097345175956,298.0,16.0,298.0,0.0,0.0,0.0,0.0,0.0,5.697093486505405,0.0,0.0,0.0,0.148864089278597,0.1363092865683539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,1991.0,23522.0,127.7,23522.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,10.065691432410985,2581.0,24.0,2581.0,0.0,0.0,0.0,0.0,0.0,7.855932199718614,3.450164120192323e-05,0.0,,0.0709182817549623,0.805385737844502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.450164120192323e-05
ARG,1991.0,375.0,2.0,375.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.926926025970411,3526.0,35.0,3526.0,0.0,0.0,0.0,0.0,0.0,8.167919362957816,0.0,0.0,0.1440182923285377,0.3893286270522282,0.0171945511470121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISR,1991.0,2650.0,13.8,2650.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.882314918980268,1352.0,33.0,1352.0,0.0,0.0,0.0,0.0,0.0,7.20934025660291,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITA,1991.0,6050.0,32.5,6050.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,8.707813551024888,1071.0,13.0,1071.0,0.0,0.0,0.0,0.0,0.0,6.976348070447749,0.0,0.0,0.0,0.1663690884951701,0.130476582886966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDN,1991.0,1730.0,9.6,1730.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.455876687491824,1360.0,13.0,1360.0,0.0,0.0,0.0,0.0,0.0,7.215239978730097,0.0,0.0,0.0,0.1141606235580063,0.2899104340041619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHL,1991.0,497.0,2.7,497.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.208590026096629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOR,1991.0,3610.0,19.6,3610.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,8.191463051326927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.597851783386765e-06,0.0,0.4278407323113463,0.1003725226729394,0.2798300968384199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.597851783386765e-06
ZAF,1991.0,33590.3,177.6,33590.3,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,10.421992613795988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543263860833194,0.0,0.9231920910668028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVN,1991.0,1004.0,6.1,1004.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,6.911747300251674,69.0,16.0,69.0,0.0,0.0,0.0,0.0,0.0,4.23410650459726,0.0,0.0,0.3885400313971742,0.0,0.2841444348508634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVK,1991.0,1285.0,7.5,1285.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,7.158513997329321,103.0,15.0,103.0,0.0,0.0,0.0,0.0,0.0,4.634728988229636,0.0,0.0,0.4818631492168178,0.0873866446826051,0.2452596867271228,20.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRB,1991.0,4437.0,25.5,4437.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,7.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,0.0,0.035041146801168,0.6610034510220334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS,1991.0,38685.1,226.7,38685.1,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,10.563209791961471,70656.0,66.0,70656.0,0.0,0.0,0.0,0.0,0.0,11.165578310196713,0.0,0.0,0.1123272068980464,0.4693206834572954,0.1448616985811064,0.0,2.014149913732147,0.0,0.0,0.0,0.0,0.0,0.0
ROU,1991.0,7510.0,43.8,7510.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,8.92399074475818,2660.0,28.0,2660.0,0.0,0.0,0.0,0.0,0.0,7.886081401775745,0.0,0.0,0.0,0.3603873239436619,0.2748239436619718,0.0,9.304386353566688,0.0,0.0,0.0,0.0,0.0,0.0
PRT,1991.0,1346.0,7.5,1346.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,7.204892510204673,43.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,3.7612001156935615,0.0,0.0,0.0,0.0,0.3280619111709287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POL,1991.0,26862.6,156.4,26862.6,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,10.19849026360554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008288125376732,0.9700874020494272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPN,1991.0,15343.3,81.9,15343.3,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,9.63843417564462,26010.0,27.0,26010.0,0.0,0.0,0.0,0.0,0.0,10.166236358442696,1.0973298672340594e-06,0.0,0.2290056435675072,0.2022863087249795,0.1377938512218219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0973298672340594e-06
MKD,1991.0,800.0,5.0,800.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.684611727667927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8422876949740036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX,1991.0,1200.0,6.4,1200.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,7.090076835776092,6816.0,28.0,6816.0,0.0,0.0,0.0,0.0,0.0,8.827028068509152,1.555558683956909e-05,7.777793419784544e-06,0.032993399686726,0.1472502894700266,0.07188638401595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333380259353633e-05
KAZ,1991.0,11144.0,59.5,11144.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,9.318656515459642,2650.0,24.0,2650.0,0.0,0.0,0.0,0.0,0.0,7.882314918980268,0.0,0.0,0.0062701104779625,0.1004908884754041,0.7223100360507037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,1991.0,2980.0,14.9,2980.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.99967857949945,1081.0,12.0,1081.0,0.0,0.0,0.0,0.0,0.0,6.985641817639208,0.0,0.0012121212121212,0.0448484848484848,0.5523232323232323,0.3051851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012121212121212
MYS,1991.0,600.0,3.2,600.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.396929655216146,668.0,19.0,668.0,0.0,0.0,0.0,0.0,0.0,6.504288173536645,0.0,0.0,0.0,0.2909761976498946,0.1307999397408858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,1991.0,465.0,2.7,465.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.142037405587356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,1991.0,1000.0,5.9,1000.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.907755278982137,500.0,6.0,500.0,0.0,0.0,0.0,0.0,0.0,6.214608098422191,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,18.0,841.0,0.0,0.0,0.0,0.0,0.0,6.734591659972948,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARE,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3944.0,13.0,3944.0,0.0,0.0,0.0,0.0,0.0,8.279950715722526,0.0,0.0,0.0,0.9999170635132963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRN,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9755.0,24.0,9755.0,0.0,0.0,0.0,0.0,0.0,9.185535253057212,0.0,0.0,0.0,0.5531468635565215,0.0012355235344904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEN,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.0,36.0,3825.0,0.0,0.0,0.0,0.0,0.0,8.249313746260636,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2281.0,15.0,2281.0,0.0,0.0,0.0,0.0,0.0,7.732369222284388,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLR,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,41.0,3800.0,0.0,0.0,0.0,0.0,0.0,8.242756345714477,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DZA,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3003.0,27.0,3003.0,0.0,0.0,0.0,0.0,0.0,8.00736706798333,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3825.0,48.0,3825.0,0.0,0.0,0.0,0.0,0.0,8.249313746260636,0.0,0.0,0.0103112459169388,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2.0,2400.0,0.0,0.0,0.0,0.0,0.0,7.783224016336037,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,16.0,470.0,0.0,0.0,0.0,0.0,0.0,6.152732694704104,0.0,0.0,0.7900701565029682,0.0679978413383702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMN,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,8.0,480.0,0.0,0.0,0.0,0.0,0.0,6.173786103901937,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KWT,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6570.0,22.0,6570.0,0.0,0.0,0.0,0.0,0.0,8.790269111478656,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAU,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10125.0,18.0,10125.0,0.0,0.0,0.0,0.0,0.0,9.22276289197474,0.0,0.0,0.0,0.4696191928860874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TKM,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185.0,19.0,2185.0,0.0,0.0,0.0,0.0,0.0,7.68937110752969,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGY,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5111.0,9.0,5111.0,0.0,0.0,0.0,0.0,0.0,8.53915035876828,0.0,0.0,0.0,0.5100251183675284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,10.0,173.0,0.0,0.0,0.0,0.0,0.0,5.153291594497779,0.0,0.0,0.0,0.0245139475908706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QAT,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,12.0,134.0,0.0,0.0,0.0,0.0,0.0,4.897839799950911,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTO,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,15.0,604.0,0.0,0.0,0.0,0.0,0.0,6.403574197934815,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR,1992.0,5484.0,33.1,5484.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,8.609590040682205,1353.0,4.0,1353.0,0.0,0.0,0.0,0.0,0.0,7.210079628170788,0.0,0.0,0.0,0.1605048255382331,0.3639198218262807,0.0,0.0,0.0,0.0,0.0,0.0,0.0132231127710669,0.0
ESP,1992.0,12590.9,69.5,12590.9,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,9.44072960978924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382028208564682e-05,0.0006382028208564,0.3559895334737379,0.0109132682366456,0.4098538515540239,0.0,0.0,0.0,0.2483930641283571,0.0,0.0,-0.2030123771824621,0.0007020231029420469
ITA,1992.0,7690.0,40.5,7690.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,8.94767606249969,1639.0,14.0,1639.0,0.0,0.0,0.0,0.0,0.0,7.40184157874383,4.497009488690021e-05,0.0,0.0,0.1595538966587219,0.0960561181814093,0.0,0.0,0.0,1.2685982038795545,0.0,0.0,0.1541169731641606,4.497009488690021e-05
UKR,1992.0,24218.0,139.9,24218.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,10.094851437314311,6971.0,34.0,6971.0,0.0,0.0,0.0,0.0,0.0,8.849513965486398,0.0,0.0,0.2922875713379835,0.1674064679771718,0.4119372225745085,7.138390065219341,15.333734215273598,6.529080675422139,0.0590054060249178,0.0,6.265784726398077,-0.0384945414719378,0.0
