"","Coal_Share_Ret","Coal_Share_Tran","Coal_Share_PhasedOut","Coal_Gen_Decline_Perc","Gas_Gen_Decline_Perc","Coal_duration_year","Coal_Share_EarlyRet","Coal_logCurrent_MW","Gas_Current_MW","Gas_duration_year","Gas_logCurrent_MW","Share_VRE_Gen","GDPpc_2015.","Population","WDI_Manu_GDP_.","WDI_CoalRents_.","WDI_OilRents_.","WDI_NGRents_.","WDI_NG_El_.","WDI_Coal_El_.","logGDPpc","BP_GasReserve_tM3","BP_GasProduction_bM3","BP_CoalProduction_mTon","BP_CoalReserve_mTon","BP_CoalR2P_yr","LogBP_GasR2P_yr","HHI_Gas_Import","contiguity_Gas_Import","agree_Gas_Import","sanction_Gas_Import","common_language_Gas_Import","colony_Gas_Import","HHI_Gas_Export","contiguity_Gas_Export","agree_Gas_Export","sanction_Gas_Export","common_language_Gas_Export","colony_Gas_Export","NetValue_Gas_Import","NetQuantity_Gas_Import","HHI_Coal_Import","contiguity_Coal_Import","agree_Coal_Import","sanction_Coal_Import","common_language_Coal_Import","colony_Coal_Import","HHI_Coal_Export","contiguity_Coal_Export","agree_Coal_Export","sanction_Coal_Export","common_language_Coal_Export","colony_Coal_Export","NetValue_Coal_Import","NetQuantity_Coal_Import","R_IndepProducer","R_Private","R_Unbundle","R_WholeSale","R_IndepReg","R_Choice","R_Liberalization","R_Corp","StateCapacity","num_supply_policy","binary_airqual","ghg_ambition_n","cw_2030","annex_one","annex_two"
"AZE-1999",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.211256708027635,-0.897326418115737,0.275037416210328,-0.425107472778311,-0.816647104740711,-0.286719858355681,-1.43933942589712,-0.253508048586435,1.17606170631624,-0.211556918068835,-0.378349469209746,-0.807184063422909,-1.60046906413999,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,1.58671506734656,0.712637911258589,-0.30658385990859,0.942030715559694,2.98560202454649,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0178352607510082,-0.0153550916511599,-0.172380602748445,1.83937494608357,0.86641677084404,-0.298767643128817,0.125870750721765,1.95285664617539,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.0096679724945231,-0.00881476961679209,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-1.34655509910556,-0.837429467073409,0,0,0,0,0
"AZE-2000",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.211256708027635,-0.849196746542242,0.275037416210328,-0.425107472778311,-0.809092349122568,-0.286358357717035,-1.56165950815718,-0.253508048586435,2.72768362059425,0.407160257611264,-0.369176138741835,-0.807184063422909,-1.49764052893226,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081549975653,-0.835709651487158,0.712637856018098,-0.306583759506781,0.942030666513153,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.0176162172452921,-0.0135827828383779,-0.0689457339003543,0.0290731146382051,0.86641677084404,-0.298767643128817,-0.849271719573957,0.470011017461228,1.03496429668579,-0.869167367955639,0.562543903358156,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.0105279741262602,-0.0115692717857411,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-1.370735826942,-0.837429467073409,0,0,0,0,0
"AZE-2001",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.211256708027635,-0.801067074968748,0.275037416210328,-0.425107472778311,-0.801698261067944,-0.286014698795558,-1.41564923526529,-0.253508048586435,1.8276438429659,1.15205723855856,0.893736636404439,-0.807184063422909,-1.40582359107481,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.944175774467112,-0.835709651487158,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,-0.000713750470987823,0.015571234194838,0.00264420091065125,-0.0384689808169566,0.86641677084404,-0.298767643128817,-1.08310960241174,0.114426584461785,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00963546623815928,-0.00873810491946638,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-1.38568816106308,-0.837429467073409,0,0,0,0,0
"AZE-2002",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.201435374904586,-0.752937403395254,0.323283020036014,-0.425107472778311,-0.794014774826077,-0.28568119592847,-1.21280243487074,-0.253508048586435,1.78399639850802,0.586221003321699,0.856634943951246,-0.807184063422909,-1.318158547307,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.340544046534307,-0.835709651487158,0.712637684182958,-0.30658385990859,0.942025130159494,-0.448450927707968,1.1517454947242,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,0.00261157302671531,0.0958920888838705,0.149917929253129,-0.0670709424346934,0.86641677084404,-0.298767643128817,-0.843196175057251,0.47924976451931,1.37534996337514,-0.869167367955639,0.719506751217501,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00946946888390447,-0.00842713672314893,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-1.31922036329047,-0.837429467073409,0,0,0,0,0
"AZE-2003",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.201435374904586,-0.704807731821759,0.323283020036014,-0.425107472778311,-0.784941759331473,-0.285340007398601,-1.01615646473358,-0.253508048586435,1.82267990044995,0.52181819254915,0.680310217467949,-0.807184063422909,-1.22319197347167,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.651300777492778,-0.835709651487158,0.712637911258589,-0.30658385990859,0.942030715559694,-0.448450927707968,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,0.00604097923548477,0.078689768213372,0.171264477777548,-0.168105302531851,0.866264416486194,-0.298767643128817,-0.975527807965251,0.216747941316232,1.37534996337514,1.57553004405953,0.719506751217501,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00973492109201699,-0.0086057830335156,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-1.25614020371716,-0.56626739184485,0,0,0,0,0
"AZE-2004",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.201435374904586,-0.656678060248265,0.323283020036014,-0.425107472778311,-0.776155678784776,-0.28494254883766,-1.07372203519423,-0.253508048586435,2.13263672966546,0.333643837378636,0.883243772951618,-0.807184063422909,-1.13869029817816,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.735496426861116,-0.614650921130994,0.712637911258589,-0.30658385990859,0.942030715559694,-0.135075911469407,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,0.0223368160961873,0.170459030652481,-0.18883054517012,-0.71400420030355,0.86641677084404,-0.298767643128817,-0.519268110506571,-0.413770433605251,1.37534591597456,-0.869165605925142,-1.70213711136475,-0.217109412575124,-1.15212229042922,-0.285869872336144,-0.00998636197148064,-0.00970435215620684,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.903358570547951,-0.56626739184485,0,0,0,0,0
"AZE-2005",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.201435374904586,-0.608548388674771,0.323283020036014,-0.425107472778311,-0.745597117045424,-0.284473997895998,-1.36669861987783,-0.253508048586435,3.16592262937692,0.0608509806170516,0.950661674680076,-0.807184063422909,-0.888269353249249,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-1.34715550850333,-0.638907939942389,0.712631198052553,-0.30658385990859,0.942024755085259,-0.169462898365028,-1.46792940611357,-0.858072760175669,-1.49353770853181,-0.224368070246164,-1.15988597423027,-0.28096461880065,0.0182131715937665,0.139759565123174,-0.442615355870013,0.212129815127921,0.866391190384249,-0.298767643128817,0.58531217204871,-0.413770433605251,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00960047989657976,-0.00872736146053735,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.887588530654626,-0.56626739184485,0,0,0,0,0
"AZE-2006",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.201435374904586,-0.560418717101276,0.323283020036014,-0.425107472778311,-0.697642986985902,-0.283965097224738,-1.48327328009967,-0.253508048586435,3.37377057537964,0.326159350578288,1.06801848808059,-0.807184063422909,-0.585852845464398,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.441668963563171,0.947326542560085,0.712637911258589,-0.30658385990859,0.94203028930664,2.07919860399448,0.0459807811385247,1.44310320954789,0.796405707373192,-0.224368070246164,-0.461708229377493,-0.28096461880065,0.0388403030179198,0.113367274712753,-0.490769702755571,0.294351731410217,0.86641677084404,-0.298767643128817,0.742074391413462,-0.244409527035983,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00942565411759817,-0.00843936383765956,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.918544534889672,-0.56626739184485,0,0,0,0,0
"AZE-2007",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.201435374904586,-0.512289045527782,0.323283020036014,-0.425107472778311,-0.652080987746646,-0.283433963029006,-1.61195850063032,-0.253508048586435,3.10961720280657,0.462716994878567,1.26160761668626,-0.807184063422909,-0.361425730598326,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958072296928333,1.58671155726751,0.712637880119668,-0.30658385990859,0.942027349487879,2.98559704862412,1.1517454947242,1.44310320954789,0.796405707373192,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.0140583768982004,-0.00464342567154288,0.648333274917661,-0.351730366525571,0.86641677084404,6.0621358135188,0.988640418245489,0.112470379654936,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00916866752223736,-0.00860145936613841,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.933847314341714,-0.56626739184485,0,0,0,0,0
"AZE-2008",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.201435374904586,-0.464159373954288,0.323283020036014,-0.425107472778311,-0.631893261849621,-0.282434277891611,-1.65737914156474,-0.253508048586435,3.36592915833289,0.913328358829897,1.60745475955393,-0.807184063422909,-0.27539975463945,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-2.28205557815201,-0.835709651487158,-1.90377278413226,-0.30658385990859,-1.38100971823122,-0.448450927707968,0.861753113549005,1.44310320954789,0.796405707373192,-0.224368070246164,1.01138876974104,-0.28096461880065,-0.0294356285246969,-0.0267856018073784,0.384194179791108,-0.208714610149915,0.86641677084404,5.65531279062652,0.987947040182729,0.313184184546924,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00925435183453037,-0.00859085733645261,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.831050017259295,-0.295105316616292,0,0,0,0,0
"AZE-2009",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.188544875180584,-0.416029702380793,0.377387725010052,-0.425107472778311,-0.61364029035237,-0.281425024104054,-1.52356803500573,-0.253508048586435,2.1174903865742,0.703963321991696,1.71564585002821,-0.807184063422909,-0.203208131453607,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-2.28205557815201,-0.835709651487158,-1.90377278413226,-0.30658385990859,-1.38100971823122,-0.448450927707968,1.1517454947242,1.44310320954789,0.796405707373192,-0.224368070246164,1.14705344957621,-0.28096461880065,-0.0350189920669958,-0.0362430122649034,1.24975268095983,-0.615457482827828,0.86641677084404,6.81362182122475,0.988532378716679,-0.259762998376318,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00953400743542486,-0.00872963012577899,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.981975139793938,-0.295105316616292,0,0,0,0,0
"AZE-2010",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.188544875180584,-0.367900030807299,0.377387725010052,-0.425107472778311,-0.60309104800593,-0.280837131288687,-1.65213060049276,-0.253508048586435,2.00421490528519,0.463956212728486,1.59845888396685,-0.807184063422909,-0.163623516293088,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-2.28205557815201,-0.835709651487158,-1.90377278413226,-0.30658385990859,-1.38100971823122,-0.448450927707968,-0.519241380788581,1.44310320954789,0.796405707373192,-0.224368070246164,0.40757444905368,2.51638821399113,-0.0573317278996587,-0.0656677951382229,0.847643909267639,-0.455024979621808,0.86641677084404,-0.298767643128817,0.89608268033139,-0.174006257131554,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00918060334017511,-0.00869425613128033,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-1.02229971587672,-0.295105316616292,0,0,0,0,0
"AZE-2011",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.188544875180584,-0.319770359233805,0.377387725010052,-0.425107472778311,-0.606531338556544,-0.280185222392116,-1.77438845835255,-0.253508048586435,2.42119135348368,0.709824590185102,1.7164558061213,-0.807184063422909,-0.17637095850653,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-2.28205557815201,-0.835709651487158,-1.90377278413226,-0.30658385990859,-1.38100971823122,-0.448450927707968,-0.450357028026114,1.44310320954789,0.796405707373192,-0.224368070246164,0.596986028394273,2.91698236607319,-0.0964289346861928,-0.101661074896534,0.334595726943122,-0.187777689263678,0.86641677084404,-0.298767643128817,0.515599151766794,-0.375551286013393,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00928478084007767,-0.00870511311388028,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.985467911592534,-0.295105316616292,1,0,0,0,0
"AZE-2012",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.188544875180584,-0.27164068766031,0.377387725010052,-0.425107472778311,-0.604209936829117,-0.279511617967467,-1.73313451224117,-0.253508048586435,2.03365239736119,0.760580669030405,1.86790807601856,-0.807184063422909,-0.167752574494225,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.078762237988578,-0.835709651487158,0.712637911258589,-0.30658385990859,-0.916401631473038,-0.448450927707968,-0.386909683659695,1.44310320954789,0.796405707373192,-0.224368070246164,0.853619077186842,2.91501476412866,-0.106566844624329,-0.0947242519308359,1.28776442309573,-0.68317078649591,0.86641677084404,-0.298767643128817,0.932957832284624,-0.366472326187175,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00925334975133543,-0.00873156334628201,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.936650876989417,-0.295105316616292,1,0,0,0,0
"AZE-2013",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.169393275590639,-0.223511016086816,0.444124530221984,-0.425107472778311,-0.591457576672985,-0.27884726378695,-1.73729131658643,-0.253508048586435,1.71876647204049,0.680342783084007,1.96609933773931,-0.807184063422909,-0.121619485558998,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,-0.770115224876656,-0.835709651487158,0.645892740457801,-0.30658385990859,-1.38100971823122,-0.448450927707968,-0.384514211841069,1.44310320954789,0.796405707373192,-0.224368070246164,0.878542544659663,2.83316020215477,-0.113847223107393,-0.10516903631724,0.695662751150187,-0.478500133794565,0.837524276897536,-0.298767643128817,0.831841638142648,-0.186194208768034,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00939303953967345,-0.00870986787295101,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.879645103152802,-0.295105316616292,1,0,0,0,0
"AZE-2014",0,0,0,0,0,-1.08690755856121,-0.106843592708464,-1.27830109989284,-0.169393275590639,-0.175381344513322,0.444124530221984,-0.425107472778311,-0.587039788097237,-0.278197946056688,-1.65715060867731,-0.253508048586435,1.49117250941667,0.44156414639123,1.99472887638815,-0.807184063422909,-0.106094846535363,-0.301739409478846,-0.0231123133160389,-0.0384949141119594,-0.0432331676770436,-0.118364955710866,-0.595154771696259,0.958081686794214,-0.835709651487158,0.712637911258589,-0.30658385990859,-1.38100971823122,-0.448450927707968,-0.0230310067641769,1.44310320954789,0.796405707373192,-0.224368070246164,0.733237946390731,0.377481193914271,-0.0595371976942633,-0.0697827194779441,-0.948116697001573,0.933431688523,0.86641677084404,-0.298767643128817,0.277901743761734,0.986918427776355,-1.43239850640915,-0.869167367955639,-1.70213885678052,-0.217109412575124,-1.15212400318771,-0.28587370282009,-0.00958345666300352,-0.00878086076736515,-1.53771238317925,-1.05704929774021,-1.28646396483475,-0.96281442922852,-1.62045617382959,-0.6634632185615,-2.0119370225796,-1.7912886672226,-0.92952515525984,-0.0239432413877334,1,0,0,0,0
