Region,year,Model,Scenario,Category,growth_rate,duration,start year
R10CHINA+,2046,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.047472374789564786,25.0,2021.0
R10CHINA+,2047,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.05257640726783985,26.0,2021.0
R10CHINA+,2048,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.05826391893983485,27.0,2021.0
R10CHINA+,2049,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.06464399248022401,28.0,2021.0
R10CHINA+,2050,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.0718556197748551,29.0,2021.0
R10EUROPE,2011,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.030563144442627532,5.0,2006.0
R10EUROPE,2012,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.029414688589143534,6.0,2006.0
R10EUROPE,2013,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.02819727043086051,7.0,2006.0
R10EUROPE,2014,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.02690446096864907,8.0,2006.0
R10EUROPE,2015,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.025529003113916038,9.0,2006.0
R10EUROPE,2016,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.028174356533266387,10.0,2006.0
R10EUROPE,2017,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.030985997534460297,11.0,2006.0
R10EUROPE,2018,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.033980426320667445,12.0,2006.0
R10EUROPE,2019,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.037176447178039584,13.0,2006.0
R10EUROPE,2020,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.04059559414296532,14.0,2006.0
R10EUROPE,2021,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.058422311874050004,15.0,2006.0
R10EUROPE,2022,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.07934450455713316,16.0,2006.0
R10EUROPE,2023,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.1044145838265127,17.0,2006.0
R10EUROPE,2024,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.13532354358340581,18.0,2006.0
R10EUROPE,2025,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.17507017316780527,19.0,2006.0
R10EUROPE,2026,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.18541951265680223,20.0,2006.0
R10EUROPE,2027,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.20003619498211445,21.0,2006.0
R10EUROPE,2028,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.22236509643605462,22.0,2006.0
R10EUROPE,2029,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.2612800217595721,23.0,2006.0
R10EUROPE,2030,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.3523437610786153,24.0,2006.0
R10EUROPE,2031,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.35550893206646494,25.0,2006.0
R10EUROPE,2032,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.3605380283102517,26.0,2006.0
R10EUROPE,2033,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.36977580019722356,27.0,2006.0
R10EUROPE,2034,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.3924402152981913,28.0,2006.0
R10EUROPE,2035,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.5717555360455717,29.0,2006.0
R10EUROPE,2036,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.5582651986874392,30.0,2006.0
R10EUROPE,2037,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.5390588355094955,31.0,2006.0
R10EUROPE,2038,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.5086308068590426,32.0,2006.0
R10EUROPE,2039,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.4483524801400719,33.0,2006.0
R10EUROPE,2040,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.07211516095503634,34.0,2006.0
R10EUROPE,2041,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.07730175006301265,35.0,2006.0
R10EUROPE,2042,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.08337485776374787,36.0,2006.0
R10EUROPE,2043,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.09058720494189554,37.0,2006.0
R10EUROPE,2044,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.09929985951290932,38.0,2006.0
R10EUROPE,2045,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.11004894138238963,39.0,2006.0
R10EUROPE,2046,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.11736635435988052,40.0,2006.0
R10EUROPE,2047,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.12659377368996116,41.0,2006.0
R10EUROPE,2048,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.1386102218524573,42.0,2006.0
R10EUROPE,2049,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.15495169785437757,43.0,2006.0
R10EUROPE,2050,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.178601088415275,44.0,2006.0
R10INDIA+,2026,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.06604087498401623,5.0,2021.0
R10INDIA+,2027,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.07523234819558022,6.0,2021.0
R10INDIA+,2028,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.08600458792154253,7.0,2021.0
R10INDIA+,2029,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.09882723763188384,8.0,2021.0
R10INDIA+,2030,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.1143893085688692,9.0,2021.0
R10INDIA+,2031,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.12685387798866254,10.0,2021.0
R10INDIA+,2032,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.14313042524411013,11.0,2021.0
R10INDIA+,2033,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.1654005247285123,12.0,2021.0
R10INDIA+,2034,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.19807962941406088,13.0,2021.0
R10INDIA+,2035,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.25221546575945686,14.0,2021.0
R10INDIA+,2036,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.26057300357532265,15.0,2021.0
R10INDIA+,2037,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.273332058248939,16.0,2021.0
R10INDIA+,2038,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.29533595600790064,17.0,2021.0
R10INDIA+,2039,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.3434365064196887,18.0,2021.0
R10INDIA+,2040,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.6993644628785282,19.0,2021.0
R10INDIA+,2041,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.6874040159468249,20.0,2021.0
R10INDIA+,2042,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.6708230837449434,21.0,2021.0
R10INDIA+,2043,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.6452306818572764,22.0,2021.0
R10INDIA+,2044,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.595403144375121,23.0,2021.0
R10INDIA+,2045,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.02869147053473753,24.0,2021.0
R10INDIA+,2046,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.03158047925781182,25.0,2021.0
R10INDIA+,2047,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.034672958057093695,26.0,2021.0
R10INDIA+,2048,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.03799161018677788,27.0,2021.0
R10INDIA+,2049,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.04156271876221629,28.0,2021.0
R10INDIA+,2050,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,C1,-0.04541689716306041,29.0,2021.0
R10NORTH_AM,2011,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.010313276722667686,5.0,2006.0
R10NORTH_AM,2012,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.013702577813635819,6.0,2006.0
R10NORTH_AM,2013,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.017188018599308963,7.0,2006.0
R10NORTH_AM,2014,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.02077429590183666,8.0,2006.0
R10NORTH_AM,2015,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.024466450976352472,9.0,2006.0
R10NORTH_AM,2016,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.028157345071825324,10.0,2006.0
R10NORTH_AM,2017,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03208984019917516,11.0,2006.0
R10NORTH_AM,2018,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.036289319902069184,12.0,2006.0
R10NORTH_AM,2019,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.04078498719889978,13.0,2006.0
R10NORTH_AM,2020,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.04561063847128588,14.0,2006.0
R10NORTH_AM,2021,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.0623720269414344,15.0,2006.0
R10NORTH_AM,2022,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08213735322122084,16.0,2006.0
R10NORTH_AM,2023,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.10593884823098088,17.0,2006.0
R10NORTH_AM,2024,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.13543262003612977,18.0,2006.0
R10NORTH_AM,2025,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.17354433433561145,19.0,2006.0
R10NORTH_AM,2026,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1885130829162659,20.0,2006.0
R10NORTH_AM,2027,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2102378837218417,21.0,2006.0
R10NORTH_AM,2028,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2450660436800175,22.0,2006.0
R10NORTH_AM,2029,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.3128483223832269,23.0,2006.0
R10NORTH_AM,2030,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6973988118482655,24.0,2006.0
R10NORTH_AM,2031,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6886128076251163,25.0,2006.0
R10NORTH_AM,2032,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6758808126941953,26.0,2006.0
R10NORTH_AM,2033,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.65522159257755,27.0,2006.0
R10NORTH_AM,2034,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6126143023286823,28.0,2006.0
R10NORTH_AM,2035,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.091666034381083,29.0,2006.0
R10NORTH_AM,2036,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08919519021413325,30.0,2006.0
R10NORTH_AM,2037,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08631325046151084,31.0,2006.0
R10NORTH_AM,2038,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08290785912751542,32.0,2006.0
R10NORTH_AM,2039,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.07882140047147956,33.0,2006.0
R10NORTH_AM,2040,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.07382551613198673,34.0,2006.0
R10NORTH_AM,2041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.07899362382704378,35.0,2006.0
R10NORTH_AM,2042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08506258519972221,36.0,2006.0
R10NORTH_AM,2043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.09229465026744599,37.0,2006.0
R10NORTH_AM,2044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.10106708291082267,38.0,2006.0
R10NORTH_AM,2045,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.11194476418902799,39.0,2006.0
R10NORTH_AM,2046,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1202526680231456,40.0,2006.0
R10NORTH_AM,2047,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1308163617222996,41.0,2006.0
R10NORTH_AM,2048,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.14472815875652012,42.0,2006.0
R10NORTH_AM,2049,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.16395459549408997,43.0,2006.0
R10NORTH_AM,2050,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.19249582552070388,44.0,2006.0
R10CHINA+,2026,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.07600289165386331,5.0,2021.0
R10CHINA+,2027,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08341349811002585,6.0,2021.0
R10CHINA+,2028,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.09222902139000744,7.0,2021.0
R10CHINA+,2029,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.10290428293379406,8.0,2021.0
R10CHINA+,2030,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.11612257179889984,9.0,2021.0
R10CHINA+,2031,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1285330606611398,10.0,2021.0
R10CHINA+,2032,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.14478012886199432,11.0,2021.0
R10CHINA+,2033,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.16708586659472036,12.0,2021.0
R10CHINA+,2034,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1999804189077915,13.0,2021.0
R10CHINA+,2035,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2549385851961783,14.0,2021.0
R10CHINA+,2036,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.26308259519863375,15.0,2021.0
R10CHINA+,2037,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2755307449434602,16.0,2021.0
R10CHINA+,2038,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2970363449938078,17.0,2021.0
R10CHINA+,2039,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.34417286109450185,18.0,2021.0
R10CHINA+,2040,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6785664272065473,19.0,2021.0
R10CHINA+,2041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6665015457887691,20.0,2021.0
R10CHINA+,2042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6496340381540575,21.0,2021.0
R10CHINA+,2043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6233694684506536,22.0,2021.0
R10CHINA+,2044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.5717942213718459,23.0,2021.0
R10CHINA+,2045,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.040482300938381455,24.0,2021.0
R10CHINA+,2046,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.044695790581115946,25.0,2021.0
R10CHINA+,2047,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.049334461857873935,26.0,2021.0
R10CHINA+,2048,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.05446763707908997,27.0,2021.0
R10CHINA+,2049,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.06018097874170936,28.0,2021.0
R10CHINA+,2050,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.06658174708630793,29.0,2021.0
R10EUROPE,2011,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.041460970476332126,5.0,2006.0
R10EUROPE,2012,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.037933957835572185,6.0,2006.0
R10EUROPE,2013,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03413620394694561,7.0,2006.0
R10EUROPE,2014,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03003449401774827,8.0,2006.0
R10EUROPE,2015,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.025589815358648904,9.0,2006.0
R10EUROPE,2016,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.0279986020164803,10.0,2006.0
R10EUROPE,2017,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.030556513696438636,11.0,2006.0
R10EUROPE,2018,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.033278075461205536,12.0,2006.0
R10EUROPE,2019,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03617979622138723,13.0,2006.0
R10EUROPE,2020,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.039280525864902605,14.0,2006.0
R10EUROPE,2021,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.05864571549881936,15.0,2006.0
R10EUROPE,2022,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08148630237269994,16.0,2006.0
R10EUROPE,2023,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.10905386609670509,17.0,2006.0
R10EUROPE,2024,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.14342444828573897,18.0,2006.0
R10EUROPE,2025,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.18846511713377334,19.0,2006.0
R10EUROPE,2026,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1926514662115678,20.0,2006.0
R10EUROPE,2027,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.19844403935747545,21.0,2006.0
R10EUROPE,2028,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.20699372783918712,22.0,2006.0
R10EUROPE,2029,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2209116862543874,23.0,2006.0
R10EUROPE,2030,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.24774315320141183,24.0,2006.0
R10EUROPE,2031,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.24930312065346694,25.0,2006.0
R10EUROPE,2032,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.25156623252138677,26.0,2006.0
R10EUROPE,2033,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2551467623705733,27.0,2006.0
R10EUROPE,2034,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.26167029248236084,28.0,2006.0
R10EUROPE,2035,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.277329693467841,29.0,2006.0
R10EUROPE,2036,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.28188069961912654,30.0,2006.0
R10EUROPE,2037,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.288802432104166,31.0,2006.0
R10EUROPE,2038,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.30062003670874193,32.0,2006.0
R10EUROPE,2039,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.3255318877186424,33.0,2006.0
R10EUROPE,2040,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.41829778474533164,34.0,2006.0
R10EUROPE,2041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.4050826844602955,35.0,2006.0
R10EUROPE,2042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.3861537376238714,36.0,2006.0
R10EUROPE,2043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.3563020623269074,37.0,2006.0
R10EUROPE,2044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2998109773447256,38.0,2006.0
R10EUROPE,2045,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.11269579863367396,39.0,2006.0
R10EUROPE,2046,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.12141037178146208,40.0,2006.0
R10EUROPE,2047,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.13252868664171868,41.0,2006.0
R10EUROPE,2048,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.14723887613159836,42.0,2006.0
R10EUROPE,2049,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.16770712823610023,43.0,2006.0
R10EUROPE,2050,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1984294739521758,44.0,2006.0
R10INDIA+,2026,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.0584903194694848,5.0,2021.0
R10INDIA+,2027,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.0692127516551917,6.0,2021.0
R10INDIA+,2028,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08164055553468708,7.0,2021.0
R10INDIA+,2029,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.09625063816520163,8.0,2021.0
R10INDIA+,2030,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.11373331530358999,9.0,2021.0
R10INDIA+,2031,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1262358148079311,10.0,2021.0
R10INDIA+,2032,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.14254775239661244,11.0,2021.0
R10INDIA+,2033,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.16484068011410224,12.0,2021.0
R10INDIA+,2034,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.19749992117680815,13.0,2021.0
R10INDIA+,2035,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2514578563064255,14.0,2021.0
R10INDIA+,2036,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2597838141168636,15.0,2021.0
R10INDIA+,2037,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2724820173354916,16.0,2021.0
R10INDIA+,2038,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.29434362585443463,17.0,2021.0
R10INDIA+,2039,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.3419496701150858,18.0,2021.0
R10INDIA+,2040,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6582593572789474,19.0,2021.0
R10INDIA+,2041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.6446202304925877,20.0,2021.0
R10INDIA+,2042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.625746721630714,21.0,2021.0
R10INDIA+,2043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.5966922935622705,22.0,2021.0
R10INDIA+,2044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.540418385762713,23.0,2021.0
R10INDIA+,2045,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.02742512064454361,24.0,2021.0
R10INDIA+,2046,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03015561789362775,25.0,2021.0
R10INDIA+,2047,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03306937356682704,26.0,2021.0
R10INDIA+,2048,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.036185828634813455,27.0,2021.0
R10INDIA+,2049,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03952733097932304,28.0,2021.0
R10INDIA+,2050,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.04311971153326444,29.0,2021.0
R10NORTH_AM,2011,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.038572568930936524,5.0,2006.0
R10NORTH_AM,2012,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.03944966326391319,6.0,2006.0
R10NORTH_AM,2013,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.04039899072219766,7.0,2006.0
