Code,Year,Electricity from solar (TWh),Electricity from wind (TWh),Electricity from nuclear (TWh),Electricity from gas (TWh),Electricity from coal (TWh),Entity,Electricity generation (TWh),AR6_R10,ISO,Share_Solar_Gen,Share_Wind_Gen,Share_Nuclear_Gen,Share_Gas_Gen,Share_Coal_Gen,Country Code,Coal_Current_MW,Coal_AnnualMtCO2,Coal_start_year,Coal_Peak_MW,Coal_Ret_MW,Coal_EarlyRet_MW,Coal_Tran_MW,Coal_duration_year,Coal_Share_Ret,Coal_Share_EarlyRet,Coal_Share_Tran,Coal_Share_PhasedOut,Coal_logCurrent_MW,Gas_Current_MW,Gas_start_year,Gas_duration_year,Gas_Peak_MW,Gas_Ret_MW,Gas_EarlyRet_MW,Gas_Share_Ret,Gas_Share_EarlyRet,Gas_Share_PhasedOut,Gas_logCurrent_MW,Wind_MW,Solar_MW,Gas_Growth_MW,Gas_FuelSwitch,Gas_Substitution,Wind_Growth_MW,Wind_FuelSwitch,Wind_Substitution,Solar_Growth_MW,Solar_FuelSwitch,Solar_Substitution,Coal_Phaseout_MW,Coal_Gen_Decline_TWh,Coal_Gen_Decline_Perc,year_since_peak_coal_gen,year_since_peak_coal_cap,Gas_Gen_Decline_TWh,Gas_Gen_Decline_Perc,year_since_peak_gas_gen,rate_coal_gen_tot,rate_coal_cap_tot,rate_coal_gen_5y,rate_coal_share_5y,rate_coal_cap_5y
RUS,1995,0.0,0.0,99.532,353.54422,160.29596,Russia,860.027,R10REF_ECON,RUS,0.0,0.0,0.11573125029795575,0.41108502407482556,0.18638479954699097,RUS,40275.1,236.4,1941.0,40275.1,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,10.60348869097195,72761.0,1925.0,70.0,72761.0,0.0,0.0,0.0,0.0,0.0,11.194935376352896,0.0,0.0,,,,,,,,,,,,0.0,,,158.07162,30.896545345429494,5.0,,,0.0,-0.6624128637221177,0.0
RUS,1996,0.0,0.0,109.026,364.11108,160.6306,Russia,847.183,R10REF_ECON,RUS,0.0,0.0,0.12869238405397654,0.4297903522615539,0.18960555157504339,RUS,40375.1,237.0,1941.0,40375.1,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,10.605968537302076,73366.0,1925.0,71.0,73366.0,0.0,0.0,0.0,0.0,0.0,11.20321589202642,0.0,0.0,,,,,,,,,,,,0.0,,,147.50475999999998,28.83115581409676,6.0,,,0.0,-0.23048431723627139,0.0
RUS,1997,0.0,0.0,108.498,356.86755,157.0224,Russia,834.131,R10REF_ECON,RUS,0.0,0.0,0.1300730940343903,0.4278315396502468,0.18824669026807542,RUS,40635.1,238.5,1941.0,40635.1,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,10.61238750411697,73566.0,1925.0,72.0,73566.0,0.0,0.0,0.0,0.0,0.0,11.205938241460442,0.0,0.0,,,,,,,,,,,,0.0,,,154.74829,30.246970070355918,7.0,,,0.0,-0.08550498988679267,0.0
RUS,1998,0.0,0.0,103.719,346.50375,162.97269,Russia,827.158,R10REF_ECON,RUS,0.0,0.0,0.12539200491320884,0.4189087816354312,0.19702727894791564,RUS,40635.1,238.5,1941.0,40635.1,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,10.61238750411697,74006.0,1925.0,73.0,74006.0,0.0,0.0,0.0,0.0,0.0,11.211901449980497,0.0,0.0,,,,,,,,,,,,0.0,,,165.11208999999997,32.27266966558345,8.0,,,0.0,-0.1869164079990543,0.07346620921707085
RUS,1999,0.0,0.0,121.874,358.63364,161.3413,Russia,846.225,R10REF_ECON,RUS,0.0,0.0,0.14402079825105615,0.4238041182900529,0.1906600490413306,RUS,40835.1,239.7,1941.0,40835.1,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,10.617297284669014,74186.0,1925.0,74.0,74186.0,0.0,0.0,0.0,0.0,0.0,11.21433073210802,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,152.98219999999998,29.901771610511506,9.0,,,0.0,-0.01718969593706987,0.0
RUS,2000,0.0,0.0,122.46,349.73,165.82,Russia,833.47,R10REF_ECON,RUS,0.0,0.0,0.14692790382377288,0.4196071844217548,0.1989513719749961,RUS,40685.1,238.8,1941.0,40835.1,150.0,0.0,0.0,59.0,0.367331046085353,0.0,0.0,0.3673310460853543,10.613617211036058,74636.0,1925.0,75.0,74636.0,0.0,0.0,0.0,0.0,0.0,11.22037824351714,0.0,0.0,450.0,1.101993138256059,2.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,14944.900343087247,,0.0,,,161.88583999999997,31.642069565320725,10.0,,,0.0,0.14071561485477946,0.02444981797110584
RUS,2001,0.0,0.0,125.36,355.95,159.46,Russia,843.23,R10REF_ECON,RUS,0.0,0.0,0.14866643738956156,0.4221268218635485,0.1891061750649289,RUS,40900.1,240.1,1941.0,40900.1,150.0,0.0,0.0,60.0,0.3667472695665781,0.0,0.0,0.0,10.618887787015678,74826.0,1925.0,76.0,74826.0,0.0,0.0,0.0,0.0,0.0,11.222920697148805,0.0,0.0,640.0,1.5647883501507334,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,155.66584,30.426313618436833,11.0,,,0.0,0.07711432958405096,0.0
RUS,2002,0.0,0.01,134.14,363.4,160.9,Russia,846.88,R10REF_ECON,RUS,0.0,1.1808048365766107e-05,0.15839316077838653,0.42910447761194026,0.18999149820517666,RUS,40850.1,239.8,1941.0,40900.1,200.0,0.0,0.0,61.0,0.4889963594221041,0.0,0.0,0.1222490898555292,10.61766454826557,74941.0,1925.0,77.0,74941.0,0.0,0.0,0.0,0.0,0.0,11.224456416267188,0.0,0.0,755.0,1.845961256818443,15.099999999999609,0.0,0.0,0.0,0.0,0.0,0.0,4993.887545507353,,0.0,,,148.21584000000001,28.970142910352426,12.0,,,0.0,0.5593733993523303,-0.07346620921707085
RUS,2003,0.0,0.01,141.17,383.33,162.29,Russia,868.77,R10REF_ECON,RUS,0.0,1.1510526376371191e-05,0.1624941008552321,0.4412330075854369,0.18680433256212806,RUS,41082.1,241.1,1941.0,41082.1,200.0,0.0,0.0,62.0,0.4868300305972674,0.0,0.0,0.0,10.623327782502232,75851.0,1925.0,78.0,75851.0,0.0,0.0,0.0,0.0,0.0,11.236526168605394,0.0,0.0,1665.0,4.052860004722252,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,128.28584,25.074641942282323,13.0,,,0.0,0.31997515519463116,0.0
RUS,2004,0.0,0.01,137.47,398.05,151.53,Russia,886.23,R10REF_ECON,RUS,0.0,1.1283752524739627e-05,0.15511774595759564,0.44914976924726085,0.17098270200737958,RUS,41292.1,242.3,1941.0,41292.1,250.0,50.0,0.0,63.0,0.605442687584308,0.1210885375168615,0.0,0.0,10.628426477359165,75851.0,1925.0,79.0,75851.0,0.0,0.0,0.0,0.0,0.0,11.236526168605394,0.0,0.0,1665.0,4.032248299311491,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,113.56583999999998,22.19748317409406,14.0,,,0.0,0.22095854796211012,-0.02444981797110584
RUS,2005,0.0,0.01,137.64,414.51,156.11,Russia,901.81,R10REF_ECON,RUS,0.0,1.1088810281544894e-05,0.1526263847151839,0.4596422749803174,0.17310741730519735,RUS,41692.1,244.4,1941.0,41692.1,250.0,50.0,0.0,64.0,0.5996339834165225,0.1199267966833045,0.0,0.0,10.638066941398025,76731.0,1925.0,80.0,76731.0,0.0,0.0,0.0,0.0,0.0,11.248061077798893,0.0,0.0,2545.0,6.1042739511802,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,97.10584,18.98022547542703,15.0,,,0.0,0.4044877668401137,0.0
RUS,2006,0.0,0.0,144.65,431.85,168.64,Russia,942.42,R10REF_ECON,RUS,0.0,0.0,0.15348782920566204,0.45823518176609157,0.17894357080707116,RUS,41872.1,245.3,1941.0,41872.1,250.0,50.0,0.0,65.0,0.5970562737479133,0.1194112547495826,0.0,0.0,10.642375012997874,77891.0,1925.0,81.0,77891.0,0.0,0.0,0.0,0.0,0.0,11.263065692450144,0.0,0.0,3705.0,8.848373976944075,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,79.76583999999997,15.59096371996613,16.0,,,0.0,-0.34744073623699634,0.0
RUS,2007,0.0,0.01,147.99,458.62,160.07,Russia,960.92,R10REF_ECON,RUS,0.0,1.0406693585314075e-05,0.154008658369063,0.47727178120967406,0.16657994422012237,RUS,41872.1,245.3,1941.0,41872.1,250.0,50.0,0.0,66.0,0.5970562737479133,0.1194112547495826,0.0,0.0,10.642375012997874,78176.0,1925.0,82.0,78176.0,0.0,0.0,0.0,0.0,0.0,11.266717974057467,0.0,0.0,3990.0,9.529018129016697,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,52.99583999999999,10.358522128634638,17.0,,,0.0,0.16908670489069133,0.0
RUS,2008,0.0,0.0,152.06,466.49,185.52,Russia,984.95,R10REF_ECON,RUS,0.0,0.0,0.15438347124219504,0.4736179501497538,0.1883547388192294,RUS,41922.1,245.6,1941.0,41922.1,250.0,50.0,0.0,67.0,0.5963441716898724,0.1192688343379744,0.0,0.0,10.643568413160038,80431.0,1925.0,83.0,80431.0,0.0,0.0,0.0,0.0,0.0,11.295154952992526,0.0,0.0,6245.0,14.896677408813014,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,45.12583999999998,8.820258575262248,18.0,,,0.0,0.3923845448659746,0.0
RUS,2009,0.0,0.0,152.78,442.46,154.82,Russia,940.28,R10REF_ECON,RUS,0.0,0.0,0.16248351554856,0.47056196026715447,0.1646530820606628,RUS,42237.1,247.1,1941.0,42237.1,350.0,50.0,0.0,68.0,0.8286553764344617,0.1183793394906373,0.0,0.0,10.65105426072023,80904.0,1925.0,84.0,80904.0,0.0,0.0,0.0,0.0,0.0,11.301018545582007,0.0,0.0,6718.0,15.905448053962038,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,69.15584000000001,13.517142080667401,19.0,,,0.0,0.22959972488993005,0.0
RUS,2010,0.0,0.0,159.41,490.99,156.67,Russia,983.34,R10REF_ECON,RUS,0.0,0.0,0.16211076535074337,0.49930847926454736,0.15932434356377242,RUS,42237.1,247.1,1941.0,42237.1,350.0,50.0,0.0,69.0,0.8286553764344617,0.1183793394906373,0.0,0.0,10.65105426072023,81949.0,1925.0,85.0,81949.0,0.0,0.0,0.0,0.0,0.0,11.313852381534986,0.0,0.0,7763.0,18.37957624931636,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,20.625839999999982,4.03150926679674,20.0,,,0.0,0.625569444522911,0.0
RUS,2011,0.0,0.0,162.02,489.7,155.01,Russia,999.42,R10REF_ECON,RUS,0.0,0.0,0.1621140261351584,0.4899841908306818,0.15509995797562587,RUS,42335.5,247.7,1941.0,42335.5,350.0,50.0,0.0,70.0,0.8267293406242987,0.1181041915177569,0.0,0.0,10.653381256565272,85894.0,1925.0,86.0,85894.0,0.0,0.0,0.0,0.0,0.0,11.36086925687158,0.0,0.0,11708.0,27.655277485797967,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,21.915840000000003,4.283651577324112,21.0,,,0.0,0.2518430032204244,0.4760731011655338
RUS,2012,0.0,0.0,166.29,495.72,159.39,Russia,1014.73,R10REF_ECON,RUS,0.0,0.0,0.16387610497373684,0.488524040877869,0.15707626659308385,RUS,42598.5,249.3,1941.0,42598.5,350.0,50.0,180.0,71.0,0.8216251745953496,0.1173750249421928,0.422550089791894,0.0,10.659574320369924,89884.0,1925.0,87.0,89884.0,0.0,0.0,0.0,0.0,0.0,11.406275229091824,0.0,0.0,15698.0,36.85106283085085,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,15.895839999999964,3.106987461529722,22.0,,,0.0,0.22406743647128413,0.0
RUS,2013,0.0,0.0,161.38,500.04,152.73,Russia,1004.4,R10REF_ECON,RUS,0.0,0.0,0.16067303863002788,0.4978494623655914,0.15206093189964157,RUS,41584.5,243.6,1941.0,42598.5,590.0,50.0,463.0,72.0,1.3850252943178751,0.1173750249421928,1.0868927309647054,2.380365505827669,10.635482780664317,91778.0,1925.0,88.0,91778.0,0.0,0.0,0.0,0.0,0.0,11.42712789647147,0.0,0.0,17592.0,41.29722877566112,17.34911242603551,0.0,0.0,0.0,0.0,0.0,0.0,98986.3093770907,,0.0,,,11.575839999999971,2.2626039099962134,23.0,,,0.0,0.14332212748672246,0.0
RUS,2014,0.16,0.1,169.07,503.44,149.38,Russia,1008.5,R10REF_ECON,RUS,0.00015865146256817056,9.91571641051066e-05,0.1676450173525037,0.49919682697074863,0.14812097174020822,RUS,43212.5,251.1,1941.0,43212.5,590.0,50.0,463.0,73.0,1.365345675441134,0.1157072606306045,1.0714492334393984,0.0,10.67388508422988,96907.0,1925.0,89.0,96907.0,0.0,0.0,0.0,0.0,0.0,11.4815070346918,0.0,0.0,22721.0,52.57969337575933,inf,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,8.175839999999994,1.598042781474474,24.0,,,0.0,0.01522593043245646,0.03299914064737946
RUS,2015,0.34,0.15,182.81,499.76,149.57,Russia,1011.06,R10REF_ECON,RUS,0.00033628073507012445,0.00014835914782505488,0.18081023875932192,0.4942931181136629,0.14793385160128975,RUS,43637.5,252.1,1941.0,43637.5,590.0,50.0,663.0,74.0,1.3520481237467774,0.1145803494700658,1.5193354339730736,0.0,10.683672151413292,98959.0,1925.0,90.0,98959.0,0.0,0.0,0.0,0.0,0.0,11.502460901922346,0.0,65.0,24773.0,56.769979948438845,inf,0.0,0.0,,65.0,0.1489544543110856,inf,0.0,,0.0,,0.0,11.85584,2.3173324735215393,25.0,,,0.0,-0.13713722524646088,0.21003403146121977
RUS,2016,0.46,0.15,184.05,492.0,161.65,Russia,1034.13,R10REF_ECON,RUS,0.0004448183497239225,0.00014504946186649645,0.17797568971019118,0.4757622349221084,0.15631497007146103,RUS,43565.5,250.2,1941.0,43637.5,662.0,50.0,913.0,75.0,1.5170438269836723,0.1145803494700658,2.092237181323404,0.1649957032368973,10.682020831702705,100783.0,1925.0,91.0,100783.0,0.0,0.0,0.0,0.0,0.0,11.520724969602613,0.0,65.0,26597.0,60.94987109710684,369.4027777777723,0.0,0.0,0.0,65.0,0.1489544543110856,0.9027777777777644,7188.120309367049,,0.0,,1.0,19.61583999999999,3.834095519794695,26.0,,0.1649957032368973,0.0,-0.24055119301778946,0.8689773703809778
RUS,2017,0.56,0.14,190.12,488.98,164.82,Russia,1037.14,R10REF_ECON,RUS,0.00053994639103689,0.0001349865977592225,0.1833117997570241,0.4714696183736043,0.1589177931619646,RUS,42140.5,241.9,1941.0,43637.5,662.0,50.0,2338.0,76.0,1.5170438269836723,0.1145803494700658,5.357777141220281,3.430535663133768,10.64876455249899,103246.0,1925.0,92.0,103246.0,0.0,0.0,0.0,0.0,0.0,11.544869769152733,0.0,115.0,29060.0,66.5940991120023,19.41215764863062,0.0,0.0,0.0,115.0,0.2635348037811515,0.0768203072812292,144564.48811228853,,0.0,,2.0,22.635839999999973,4.424382169246358,27.0,,1.715267831566884,0.0,-0.38079907696459636,1.1270123173875675
RUS,2018,0.72,0.23,181.76,497.51,167.77,Russia,1047.59,R10REF_ECON,RUS,0.0006872917839994654,0.00021955154211094038,0.17350299258297616,0.47490907702440843,0.1601485313910977,RUS,41741.5,239.4,1941.0,43637.5,804.0,50.0,2726.0,77.0,1.84245201947866,0.1145803494700658,6.246920653107992,4.344886851904889,10.6392511167368,104412.0,1925.0,93.0,104412.0,0.0,0.0,0.0,0.0,0.0,11.556099890354025,35.0,245.0,30226.0,69.26611286164423,15.941983122362904,35.0,0.0802062446290461,0.0184599156118143,245.0,0.5614437124033228,0.1292194092827007,181362.09452878791,,0.0,,3.0,14.10584,2.757115573278576,28.0,,1.4482956173016295,0.0,-0.04947650271563353,1.191635634488685
RUS,2019,1.28,0.33,195.54,485.13,177.59,Russia,1063.58,R10REF_ECON,RUS,0.0012034825777092462,0.00031027285206566504,0.18385076816036405,0.45612929915944267,0.16697380544951956,RUS,41178.5,236.3,1941.0,43637.5,1129.0,50.0,2726.0,78.0,2.5872242910340875,0.1145803494700658,6.246920653107992,5.635061586937837,10.625671554469111,105171.0,1925.0,94.0,105171.0,0.0,0.0,0.0,0.0,0.0,11.563342875883816,85.0,555.0,30985.0,71.00544256659983,12.60065067100448,85.0,0.194786594099112,0.0345668971126474,555.0,1.2718418791177313,0.2257015046766979,232043.38355771973,,0.0,,4.0,26.485839999999996,5.176899917719513,29.0,,1.4087653967344593,0.0,-0.2821434342858353,1.1329704955600106
RUS,2020,2.02,1.24,215.74,438.78,165.92,Russia,1044.91,R10REF_ECON,RUS,0.0019331808481113204,0.0011867050750782363,0.20646754265917638,0.4199213329377649,0.1587887952072427,RUS,40965.5,235.1,1941.0,43637.5,1178.0,50.0,2726.0,79.0,2.6995130335147524,0.1145803494700658,6.246920653107992,6.1231738756803225,10.620485528042744,105394.0,1925.0,95.0,105394.0,1086.0,0.0,1.0304191889481376,0.0,0.0,11.565460987472848,800.0,785.0,31208.0,71.51647092523632,11.67964071856287,800.0,1.8332855915210544,0.2994011976047903,785.0,1.7989114866800344,0.2937874251497005,250838.87940418223,,0.0,,5.0,72.83584000000002,14.23643177271447,30.0,,1.2246347751360644,0.0,-0.3242463275025953,0.9501002578057864
RUS,2021,2.3,3.89,222.44,466.24,192.12,Russia,1110.36,R10REF_ECON,RUS,0.002071400266580208,0.003503368276955222,0.20033142404265286,0.419899852300155,0.17302496487625638,RUS,39668.5,227.7,1941.0,43637.5,3715.0,50.0,4286.0,80.0,8.513319965625895,0.1145803494700658,9.821827556574048,9.09538814093382,10.588312700844911,105554.0,1925.0,96.0,105554.0,1383.0,52.0,1.3102298349659889,0.0492638838888152,0.0,11.56697794928981,1937.2,1088.0,31368.0,71.88312804354054,7.903250188964483,1937.2,4.4393010598682325,0.4880826404635933,1088.0,2.4932684044686333,0.2741244646006553,360800.4044686333,,0.0,,6.0,45.37583999999998,8.86912336412414,31.0,,1.51589802348897,,,
RUS,2022,2.64,5.62,226.43,479.02,196.63,Russia,1114.93,R10REF_ECON,RUS,0.0023678616594763795,0.005040675199339869,0.20308898316486237,0.429641322773627,0.17636084776622746,RUS,39668.5,227.7,1941.0,43637.5,3715.0,50.0,4286.0,81.0,8.513319965625895,0.1145803494700658,9.821827556574048,9.09538814093382,10.588312700844911,106514.0,1925.0,97.0,106514.0,1788.0,377.0,1.6786525714929494,0.3539440824680324,0.0,11.576031710891174,2138.2,1160.6,32328.0,74.0830707533658,8.145124716553296,2138.2,4.899914064737898,0.5387251196775011,1160.6,2.659639071899169,0.2924162257495594,360800.4044686333,,0.0,,7.0,32.59584000000001,6.37115535750418,32.0,,1.2993411629905458,,,
SRB,1990,0.0,0.0,0.0,1.32,28.28,Serbia,38.97,R10REF_ECON,SRB,0.0,0.0,0.0,0.03387220939183988,0.7256864254554787,SRB,4087.0,23.5,1956.0,4087.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,8.315566483564277,360.0,1984.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,
SRB,1991,0.0,0.0,0.0,1.32,24.9,Serbia,37.67,R10REF_ECON,SRB,0.0,0.0,0.0,0.03504114680116804,0.6610034510220334,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,7.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,
SRB,1992,0.0,0.0,0.0,0.59,23.93,Serbia,34.31,R10REF_ECON,SRB,0.0,0.0,0.0,0.017196152725153013,0.6974642961235791,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,8.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.6590886648525962,0.0
SRB,1993,0.0,0.0,0.0,0.37,21.23,Serbia,29.96,R10REF_ECON,SRB,0.0,0.0,0.0,0.012349799732977302,0.7086114819759679,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,9.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.2541385619086167,0.0
SRB,1994,0.0,0.0,0.0,0.31,21.35,Serbia,30.82,R10REF_ECON,SRB,0.0,0.0,0.0,0.010058403634003893,0.6927319922128489,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,10.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,1.6311181725489576,0.0
SRB,1995,0.0,0.0,0.0,0.35,21.68,Serbia,32.18,R10REF_ECON,SRB,0.0,0.0,0.0,0.010876320696084523,0.6737103791174642,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,11.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.7820619782519532,0.0
SRB,1996,0.0,0.0,0.0,0.51,19.9,Serbia,32.31,R10REF_ECON,SRB,0.0,0.0,0.0,0.015784586815227482,0.6159083874961312,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,12.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.18447237335149858,0.0
SRB,1997,0.0,0.0,0.0,0.56,23.56,Serbia,35.19,R10REF_ECON,SRB,0.0,0.0,0.0,0.015913611821540212,0.6695083830633702,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,13.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,1.1744995058004681,0.0
SRB,1998,0.0,0.0,0.0,0.52,24.08,Serbia,35.23,R10REF_ECON,SRB,0.0,0.0,0.0,0.014760147601476016,0.6835083735452739,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,14.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-1.0965427352103974,0.0
SRB,1999,0.0,0.0,0.0,0.36,18.96,Serbia,30.83,R10REF_ECON,SRB,0.0,0.0,0.0,0.01167693804735647,0.6149854038274408,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,15.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.03322810170465429,0.0
SRB,2000,0.0,0.0,0.0,0.39,21.43,Serbia,31.95,R10REF_ECON,SRB,0.0,0.0,0.0,0.012206572769953052,0.6707355242566511,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,16.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0961602506888748,0.0
SRB,2001,0.0,0.0,0.0,0.5,21.86,Serbia,32.57,R10REF_ECON,SRB,0.0,0.0,0.0,0.015351550506601166,0.671169788148603,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,17.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-2.1252773291721416,0.0
SRB,2002,0.0,0.0,0.0,0.5,22.56,Serbia,33.24,R10REF_ECON,SRB,0.0,0.0,0.0,0.015042117930204572,0.6787003610108302,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,18.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.42772027582422595,0.0
SRB,2003,0.0,0.0,0.0,0.54,24.71,Serbia,34.26,R10REF_ECON,SRB,0.0,0.0,0.0,0.015761821366024522,0.7212492702860479,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,19.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.38379732460061433,0.0
SRB,2004,0.0,0.0,0.0,0.68,25.74,Serbia,37.19,R10REF_ECON,SRB,0.0,0.0,0.0,0.018284485076633505,0.6921215380478624,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,20.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.37636913885783274,0.0
SRB,2005,0.0,0.0,0.0,0.32,23.38,Serbia,35.86,R10REF_ECON,SRB,0.0,0.0,0.0,0.008923591745677636,0.6519799219185722,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,21.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.20758201400563836,0.0
SRB,2006,0.0,0.0,0.0,0.12,25.02,Serbia,35.87,R10REF_ECON,SRB,0.0,0.0,0.0,0.003345413994981879,0.6975188179537218,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,22.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-0.6496930847787663,0.0
SRB,2007,0.0,0.0,0.0,0.43,25.57,Serbia,35.97,R10REF_ECON,SRB,0.0,0.0,0.0,0.011954406449819294,0.710870169585766,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,23.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,-1.2006561360120083,0.14424160468785202
SRB,2008,0.0,0.0,0.0,0.41,26.68,Serbia,36.82,R10REF_ECON,SRB,0.0,0.0,0.0,0.0111352525801195,0.7246061922868007,SRB,4437.0,25.5,1956.0,4437.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,8.39773375137891,360.0,1984.0,24.0,360.0,0.0,0.0,0.0,0.0,0.0,5.886104031450156,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,0.5778482992134015,0.14424160468785202
