Region,year,Model,Scenario,Category,growth_rate
R10NORTH_AM,2040,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.15755347423657629
R10NORTH_AM,2041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.17234499371291678
R10NORTH_AM,2042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1932946621541568
R10NORTH_AM,2043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2256106448023889
R10NORTH_AM,2044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2838611768414443
R10NORTH_AM,2045,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.452197257598406
R10NORTH_AM,2046,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.45229446031035614
R10NORTH_AM,2047,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.45245145221718497
R10NORTH_AM,2048,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.45274789912153945
R10NORTH_AM,2049,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.45351809688330635
R10NORTH_AM,2050,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.4604162382111622
R10CHINA+,2025,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.09771751502026604
R10CHINA+,2026,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.0787334232978516
R10CHINA+,2027,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.06235391048563321
R10CHINA+,2028,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.04803944061683607
R10CHINA+,2029,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.03539620405410471
R10CHINA+,2030,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.02412873748044686
R10CHINA+,2031,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.011654987084846136
R10CHINA+,2032,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.0008176947491022046
R10CHINA+,2033,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.013312384602011229
R10CHINA+,2034,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.025852994750081515
R10CHINA+,2035,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03846459010601411
R10CHINA+,2036,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.04516931028299831
R10CHINA+,2037,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.052605284774241756
R10CHINA+,2038,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.06090552757780299
R10CHINA+,2039,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.07023929143606555
R10CHINA+,2040,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08082606402903969
R10CHINA+,2041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.09090994246357176
R10CHINA+,2042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.10319173587691666
R10CHINA+,2043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.11851708510937975
R10CHINA+,2044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.13826033443370656
R10CHINA+,2045,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1648536564147931
R10CHINA+,2046,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1715401407628535
R10CHINA+,2047,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.18065007233908448
R10CHINA+,2048,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.19381768110588737
R10CHINA+,2049,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.21462324101432595
R10CHINA+,2050,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.2529467316840329
R10EUROPE,2025,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.006908647751869945
R10EUROPE,2026,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.016390145381578125
R10EUROPE,2027,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.026391066009367692
R10EUROPE,2028,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03696895425788671
R10EUROPE,2029,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.04819181018402763
R10EUROPE,2030,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.06014085360823784
R10EUROPE,2031,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.06451393749151069
R10EUROPE,2032,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.06950815658755638
R10EUROPE,2033,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.07526811677812284
R10EUROPE,2034,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08198795957018634
R10EUROPE,2035,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.08993505101337762
R10EUROPE,2036,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.09809388808035957
R10EUROPE,2037,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.10809034182586652
R10EUROPE,2038,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1206456719603175
R10EUROPE,2039,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.13693319738151088
R10EUROPE,2040,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.1590214926273813
R10EUROPE,2041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.16502024508767776
R10EUROPE,2042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.17309618288994855
R10EUROPE,2043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.18457074953978458
R10EUROPE,2044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.20221793768239726
R10EUROPE,2045,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.23312928131248323
R10EUROPE,2046,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.23647886025913734
R10EUROPE,2047,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.24132565846189236
R10EUROPE,2048,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.24896769331428426
R10EUROPE,2049,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.26283057249325825
R10EUROPE,2050,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.29603550653588784
R10INDIA+,2025,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.04272712596953565
R10INDIA+,2026,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.03904358016681564
R10INDIA+,2027,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.035627319326187123
R10INDIA+,2028,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.032449869872763104
R10INDIA+,2029,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.02948671139427117
R10INDIA+,2030,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.026716606769560114
R10INDIA+,2031,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.02491032394252035
R10INDIA+,2032,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.023188608431730984
R10INDIA+,2033,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.021545602607115022
R10INDIA+,2034,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.01997598205966833
R10INDIA+,2035,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.018474895833006766
R10INDIA+,2036,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.0167724195855512
R10INDIA+,2037,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.015121957563598354
R10INDIA+,2038,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.013521111959810428
R10INDIA+,2039,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.011967632777613257
R10INDIA+,2040,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.010459406440159302
R10INDIA+,2041,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.006256848603544585
R10INDIA+,2042,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,0.002073024396387124
R10INDIA+,2043,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.002093057091297257
R10INDIA+,2044,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.006242370875452763
R10INDIA+,2045,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.010375877409776968
R10INDIA+,2046,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.01868062147738392
R10INDIA+,2047,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.027457984544412173
R10INDIA+,2048,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.03675878660801668
R10INDIA+,2049,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.04664260549474941
R10INDIA+,2050,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,C1,-0.05717995777023743
R10NORTH_AM,2025,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.012183463842433406
R10NORTH_AM,2026,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.003574708467006471
R10NORTH_AM,2027,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.019974042039669793
R10NORTH_AM,2028,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.03711239563891322
R10NORTH_AM,2029,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.055109789731636494
R10NORTH_AM,2030,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.07411596437942103
R10NORTH_AM,2031,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.07726434475079136
R10NORTH_AM,2032,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.0809278545143497
R10NORTH_AM,2033,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.08524508874645909
R10NORTH_AM,2034,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.09040969873558302
R10NORTH_AM,2035,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.09670104823463388
R10NORTH_AM,2036,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.08749736779671291
R10NORTH_AM,2037,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.07701035551834479
R10NORTH_AM,2038,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.0649309754461741
R10NORTH_AM,2039,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.05083551990625834
R10NORTH_AM,2040,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.034123788276507194
R10NORTH_AM,2041,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.036862260418319526
R10NORTH_AM,2042,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.0398220000552979
R10NORTH_AM,2043,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.04303133517360935
R10NORTH_AM,2044,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.04652372057298515
R10NORTH_AM,2045,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.05033897236217688
R10NORTH_AM,2046,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.05786085034795674
R10NORTH_AM,2047,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.0664235347750266
R10NORTH_AM,2048,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.07626979926954291
R10NORTH_AM,2049,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.08772856652811023
R10NORTH_AM,2050,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.10125924360337546
R10CHINA+,2025,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.21073306369018718
R10CHINA+,2026,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.1901109168387396
R10CHINA+,2027,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.17680387508986617
R10CHINA+,2028,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.16749311544967438
R10CHINA+,2029,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.16060868265343964
R10CHINA+,2030,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.1553094354011859
R10CHINA+,2031,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.11674432227580289
R10CHINA+,2032,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.08607212338443326
R10CHINA+,2033,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.06087828723305688
R10CHINA+,2034,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.03968511226214533
R10CHINA+,2035,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.021526709184229498
R10CHINA+,2036,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.019320052351482264
R10CHINA+,2037,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.017190268245599105
R10CHINA+,2038,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.015133302450537789
R10CHINA+,2039,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.01314538704239343
R10CHINA+,2040,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.01122301526365721
R10CHINA+,2041,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.002926803249182708
R10CHINA+,2042,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.01758181727571051
R10CHINA+,2043,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.03281042422361247
R10CHINA+,2044,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.048694496208174565
R10CHINA+,2045,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.06533334207980657
R10CHINA+,2046,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.06445839358263805
R10CHINA+,2047,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.0634740374377577
R10CHINA+,2048,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.06235836786567539
R10CHINA+,2049,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.06108320769506825
R10CHINA+,2050,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.05961168878010226
R10EUROPE,2025,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.011649200445633112
R10EUROPE,2026,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.017798248334508604
R10EUROPE,2027,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.0242541109039629
R10EUROPE,2028,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.031043978824106144
R10EUROPE,2029,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.0381987660431814
R10EUROPE,2030,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.045753830573113996
R10EUROPE,2031,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.043268507628205
R10EUROPE,2032,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.04058586683062726
R10EUROPE,2033,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.03768115286449847
R10EUROPE,2034,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.034525237602176295
R10EUROPE,2035,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.03108359801189331
R10EUROPE,2036,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.018691723476800925
R10EUROPE,2037,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.006182231731888477
R10EUROPE,2038,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.0064710401399126205
R10EUROPE,2039,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.019295360465978684
R10EUROPE,2040,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.03231944686227295
R10EUROPE,2041,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.029987602200957086
R10EUROPE,2042,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.02778689241875365
R10EUROPE,2043,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.025706446931051508
R10EUROPE,2044,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.023736575038594943
R10EUROPE,2045,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.02186860882601116
R10EUROPE,2046,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.018058754888689688
R10EUROPE,2047,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.014361243821852776
R10EUROPE,2048,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.010770616431222457
R10EUROPE,2049,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.007281785112045025
R10EUROPE,2050,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.0038900014747931255
R10INDIA+,2025,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.12117063451964172
R10INDIA+,2026,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.12510869291392734
R10INDIA+,2027,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.12808125398025028
R10INDIA+,2028,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.13040479154934603
R10INDIA+,2029,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.1322710323486027
R10INDIA+,2030,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.13380292953672224
R10INDIA+,2031,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.1206914696901824
R10INDIA+,2032,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.11056396807748414
R10INDIA+,2033,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.10249848533932915
R10INDIA+,2034,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.09591955989874257
R10INDIA+,2035,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.09044869525789334
R10INDIA+,2036,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.07933598711632195
R10INDIA+,2037,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.06984724072508497
R10INDIA+,2038,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.06164349097600463
R10INDIA+,2039,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.05447544824159056
R10INDIA+,2040,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.04815532490215668
R10INDIA+,2041,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.0381367078987398
R10INDIA+,2042,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.028733301756211027
R10INDIA+,2043,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.019881582716688495
R10INDIA+,2044,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.011527101274619422
R10INDIA+,2045,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,0.003622854930994235
R10INDIA+,2046,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.007232276682897831
R10INDIA+,2047,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.01849989452269618
R10INDIA+,2048,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.030222672371488235
R10INDIA+,2049,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.04245041020759999
R10INDIA+,2050,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,C1,-0.05524175188784908
R10NORTH_AM,2025,AIM/CGE 2.2,EN_NPi2020_300f,C1,0.022116016124236415
R10NORTH_AM,2026,AIM/CGE 2.2,EN_NPi2020_300f,C1,0.007964701784849648
R10NORTH_AM,2027,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.006347131889205437
R10NORTH_AM,2028,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.02085805893476933
R10NORTH_AM,2029,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.035610863227531486
R10NORTH_AM,2030,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.05065362243652505
R10NORTH_AM,2031,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.05573977863440449
R10NORTH_AM,2032,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.0614682268447837
R10NORTH_AM,2033,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.06797194259482964
R10NORTH_AM,2034,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.0754244145571199
R10NORTH_AM,2035,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.08405686522613198
R10NORTH_AM,2036,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.09107789352882445
R10NORTH_AM,2037,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.09954588154471167
R10NORTH_AM,2038,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.10997200793561202
R10NORTH_AM,2039,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.12314918843344291
R10NORTH_AM,2040,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.14038669365454703
R10NORTH_AM,2041,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.1565260562016343
R10NORTH_AM,2042,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.17897699851338456
R10NORTH_AM,2043,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.21273861130222615
R10NORTH_AM,2044,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.27113303725204774
R10NORTH_AM,2045,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.4206534341238515
R10NORTH_AM,2046,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.42252501962575895
R10NORTH_AM,2047,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.4255655523291617
R10NORTH_AM,2048,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.431370806225289
R10NORTH_AM,2049,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.44690521985620824
R10NORTH_AM,2050,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.879673214285338
R10CHINA+,2025,AIM/CGE 2.2,EN_NPi2020_300f,C1,0.10567089377031724
R10CHINA+,2026,AIM/CGE 2.2,EN_NPi2020_300f,C1,0.07106338484486319
R10CHINA+,2027,AIM/CGE 2.2,EN_NPi2020_300f,C1,0.040040907520842106
R10CHINA+,2028,AIM/CGE 2.2,EN_NPi2020_300f,C1,0.011794685100402269
R10CHINA+,2029,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.014259297297702256
R10CHINA+,2030,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.038557991891293386
R10CHINA+,2031,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.044346999581526325
R10CHINA+,2032,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.05074208942621561
R10CHINA+,2033,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.057847780859062614
R10CHINA+,2034,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.06579522039813224
R10CHINA+,2035,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.07475165852566035
R10CHINA+,2036,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.08034830811131877
R10CHINA+,2037,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.08694470746769034
R10CHINA+,2038,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.0948404919939525
R10CHINA+,2039,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.10447140706161862
R10CHINA+,2040,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.11649902231054576
R10CHINA+,2041,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.13553492764874764
R10CHINA+,2042,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.16144048580709225
R10CHINA+,2043,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.1993040212083168
R10CHINA+,2044,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.2622610217798639
R10CHINA+,2045,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.4124502413194234
R10CHINA+,2046,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.41448392713419935
R10CHINA+,2047,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.41778175267462037
R10CHINA+,2048,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.42405804428851057
R10CHINA+,2049,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.44073078890052053
R10CHINA+,2050,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.8531399568633289
R10EUROPE,2025,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.02402533850180988
R10EUROPE,2026,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.03242957509383826
R10EUROPE,2027,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.0415622930061319
R10EUROPE,2028,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.05153380122304407
R10EUROPE,2029,AIM/CGE 2.2,EN_NPi2020_300f,C1,-0.062480355958383416
