Region,Model,Scenario,Category,L,x0,k,start_year,rate,rate_percent,duration,rate_Cherp
R10CHINA+,IMAGE 3.2,SSP2_SPA2_26I_RE,C3,1296.1952040480899,2033.8328416019297,0.28810778196498593,2025.0,-93.36098130798688,-14.405389098249296,8.832841601929658,-10.001666357859948
R10EUROPE,IMAGE 3.2,SSP2_SPA2_26I_RE,C3,554.8838826753164,2024.6942648620677,0.07100241893916653,2020.0,-9.849524475076036,-3.5501209469583266,4.694264862067712,-3.0567349453553136
R10INDIA+,IMAGE 3.2,SSP2_SPA2_26I_RE,C3,1142394.0933470496,1737.458357823259,0.03061440839591879,2025.0,-8743.429830702988,-1.5307204197959396,-287.5416421767411,
R10NORTH_AM,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,545.3871413578704,2021.5303850373894,0.06029259835329999,2005.0,-8.220701965236131,-3.0146299176649993,16.53038503738935,-1.943276623533996
R10CHINA+,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,,,,,,,,
R10EUROPE,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,,,,,,,,
R10INDIA+,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,,,,,,,,
R10NORTH_AM,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,545.3871413578704,2021.5303850373894,0.06029259835329999,2005.0,-8.220701965236131,-3.0146299176649993,16.53038503738935,-1.943276623533996
R10CHINA+,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,9216.446155434467,1997.4120216352553,0.0688073088919701,2025.0,-158.53971437579742,-3.4403654445985055,-27.587978364744686,
R10EUROPE,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,,,,,,,,
R10INDIA+,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,,,,,,,,
R10NORTH_AM,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,545.3871413578704,2021.5303850373894,0.06029259835329999,2005.0,-8.220701965236131,-3.0146299176649993,16.53038503738935,-1.943276623533996
R10CHINA+,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,9216.446155434467,1997.4120216352553,0.0688073088919701,2025.0,-158.53971437579742,-3.4403654445985055,-27.587978364744686,
R10EUROPE,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,355.4944164671415,2043.824658360124,0.0641921276550212,2020.0,-5.704985740626505,-3.20960638275106,23.824658360123976,-1.4618419977869919
R10INDIA+,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,,,,,,,,
R10NORTH_AM,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,545.3871413578704,2021.5303850373894,0.06029259835329999,2005.0,-8.220701965236131,-3.0146299176649993,16.53038503738935,-1.943276623533996
R10CHINA+,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,9216.446155434467,1997.4120216352553,0.0688073088919701,2025.0,-158.53971437579742,-3.4403654445985055,-27.587978364744686,
R10EUROPE,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,355.4944164671415,2043.824658360124,0.0641921276550212,2020.0,-5.704985740626505,-3.20960638275106,23.824658360123976,-1.4618419977869919
R10INDIA+,IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,143.97565354348004,2075.9848707935116,0.12558907239229086,2025.0,-4.520442193899876,-6.279453619614543,50.98487079351162,-0.49133123912573745
R10NORTH_AM,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,377.2229586971907,2018.840957525594,0.27865667961085466,2005.0,-26.27892428588543,-13.932833980542734,13.840957525593922,-6.6373765872385775
R10CHINA+,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,,,,,,,,
R10EUROPE,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,,,,,,,,
R10INDIA+,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,,,,,,,,
R10NORTH_AM,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,377.2229586971907,2018.840957525594,0.27865667961085466,2005.0,-26.27892428588543,-13.932833980542734,13.840957525593922,-6.6373765872385775
R10CHINA+,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,881.3738381115468,2024.5158506921025,0.45360561505855546,2015.0,-99.94903048327697,-22.68028075292777,9.515850692102504,-13.802694544317411
R10EUROPE,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,,,,,,,,
R10INDIA+,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,,,,,,,,
R10NORTH_AM,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,377.2229586971907,2018.840957525594,0.27865667961085466,2005.0,-26.27892428588543,-13.932833980542734,13.840957525593922,-6.6373765872385775
R10CHINA+,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,881.3738381115468,2024.5158506921025,0.45360561505855546,2015.0,-99.94903048327697,-22.68028075292777,9.515850692102504,-13.802694544317411
R10EUROPE,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,183.13443246784394,2019.8850324370858,0.35877139624486626,2005.0,-16.425849009249884,-17.938569812243312,14.885032437085783,-5.689586010991614
R10INDIA+,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,,,,,,,,
R10NORTH_AM,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,377.2229586971907,2018.840957525594,0.27865667961085466,2005.0,-26.27892428588543,-13.932833980542734,13.840957525593922,-6.6373765872385775
R10CHINA+,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,881.3738381115468,2024.5158506921025,0.45360561505855546,2015.0,-99.94903048327697,-22.68028075292777,9.515850692102504,-13.802694544317411
R10EUROPE,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,183.13443246784394,2019.8850324370858,0.35877139624486626,2005.0,-16.425849009249884,-17.938569812243312,14.885032437085783,-5.689586010991614
R10INDIA+,REMIND 2.1,LeastTotalCost_CBA_brkLR15_SSP2_P50,C3,243.95989497553825,2031.565323946328,0.3998204855384705,2020.0,-24.385040915258493,-19.991024276923525,11.565323946327908,-8.312527731832317
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10EUROPE,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_900f_NDCp,C3,450.09079382334096,2019.2964115024831,0.03873998911003204,2020.0,-4.359128112810477,-1.9369994555016021,-0.7035884975168756,-3.0788098019148653
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,255.81670803623436,2035.2138330408316,0.33309918861673243,2020.0,-21.3030844703683,-16.654959430836623,15.21383304083156,-4.224150634621795
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,255.81670803623436,2035.2138330408316,0.33309918861673243,2020.0,-21.3030844703683,-16.654959430836623,15.21383304083156,-4.224150634621795
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,954.2729226711546,2033.6790026492781,0.3405105996186113,2020.0,-81.23501127463989,-17.025529980930564,13.679002649278118,-9.752366770226589
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,255.81670803623436,2035.2138330408316,0.33309918861673243,2020.0,-21.3030844703683,-16.654959430836623,15.21383304083156,-4.224150634621795
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,954.2729226711546,2033.6790026492781,0.3405105996186113,2020.0,-81.23501127463989,-17.025529980930564,13.679002649278118,-9.752366770226589
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,159.1660160007459,2036.7754970842302,0.29601328300068785,2015.0,-11.778813734630203,-14.800664150034393,21.77549708423021,-2.389873617962401
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,255.81670803623436,2035.2138330408316,0.33309918861673243,2020.0,-21.3030844703683,-16.654959430836623,15.21383304083156,-4.224150634621795
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,954.2729226711546,2033.6790026492781,0.3405105996186113,2020.0,-81.23501127463989,-17.025529980930564,13.679002649278118,-9.752366770226589
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,159.1660160007459,2036.7754970842302,0.29601328300068785,2015.0,-11.778813734630203,-14.800664150034393,21.77549708423021,-2.389873617962401
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_900f_NDCp,C3,253.58460437505158,2037.3085769995973,0.6570791265355274,2030.0,-41.65628758640404,-32.85395632677637,7.308576999597335,-12.4440510335355
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,,,,,,,,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800_NDCp,C3,450.09079382334096,2019.2964115024831,0.03873998911003204,2020.0,-4.359128112810477,-1.9369994555016021,-0.7035884975168756,-3.0788098019148653
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,653.8297731871168,2015.5043428118709,0.04008477373389328,2010.0,-6.552154629672084,-2.0042386866946638,5.504342811870856,-1.4847465818683427
R10CHINA+,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,653.8297731871168,2015.5043428118709,0.04008477373389328,2010.0,-6.552154629672084,-2.0042386866946638,5.504342811870856,-1.4847465818683427
R10CHINA+,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,653.8297731871168,2015.5043428118709,0.04008477373389328,2010.0,-6.552154629672084,-2.0042386866946638,5.504342811870856,-1.4847465818683427
R10CHINA+,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,653.8297731871168,2015.5043428118709,0.04008477373389328,2010.0,-6.552154629672084,-2.0042386866946638,5.504342811870856,-1.4847465818683427
R10CHINA+,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_800f_NDCp,C3,450.09079382334096,2019.2964115024831,0.03873998911003204,2020.0,-4.359128112810477,-1.9369994555016021,-0.7035884975168756,-3.0788098019148653
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,259.6064737881408,2031.6646572765017,0.5446763994329975,2020.0,-35.350379853105345,-27.233819971649876,11.664657276501657,-7.188246737431393
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,259.6064737881408,2031.6646572765017,0.5446763994329975,2020.0,-35.350379853105345,-27.233819971649876,11.664657276501657,-7.188246737431393
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,936.6985918891604,2033.2999028950715,0.42179342766046,2020.0,-98.77332743941383,-21.089671383023003,13.299902895071455,-12.025637675963074
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,259.6064737881408,2031.6646572765017,0.5446763994329975,2020.0,-35.350379853105345,-27.233819971649876,11.664657276501657,-7.188246737431393
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,936.6985918891604,2033.2999028950715,0.42179342766046,2020.0,-98.77332743941383,-21.089671383023003,13.299902895071455,-12.025637675963074
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,161.10094579283154,2033.373811841941,0.37939872138448794,2015.0,-15.280373211907996,-18.969936069224396,18.373811841941006,-3.438110207677998
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,259.6064737881408,2031.6646572765017,0.5446763994329975,2020.0,-35.350379853105345,-27.233819971649876,11.664657276501657,-7.188246737431393
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,936.6985918891604,2033.2999028950715,0.42179342766046,2020.0,-98.77332743941383,-21.089671383023003,13.299902895071455,-12.025637675963074
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,161.10094579283154,2033.373811841941,0.37939872138448794,2015.0,-15.280373211907996,-18.969936069224396,18.373811841941006,-3.438110207677998
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_800f_NDCp,C3,249.56722568165375,2037.046645843469,0.7107945758989833,2030.0,-44.34775758416924,-35.53972879494916,7.046645843468923,-13.075359807431264
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,,,,,,,,
R10EUROPE,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,,,,,,,,
R10INDIA+,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,,,,,,,,
R10NORTH_AM,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,653.8297660615069,2015.5043433283408,0.0400847739168546,2010.0,-6.55215458817136,-2.00423869584273,5.504343328340838,-1.4847465724640991
R10CHINA+,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,550331.7122225143,1818.2147780253638,0.03127261443604176,2020.0,-4302.5778620653455,-1.5636307218020882,-201.78522197463622,
R10EUROPE,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,551.5766638584615,1994.1426990442164,0.03626337894107808,2010.0,-5.00050839413876,-1.813168947053904,-15.857300955783558,
R10INDIA+,WITCH 5.0,EN_INDCi2030_900_NDCp,C3,450.09079382334096,2019.2964115024831,0.03873998911003204,2020.0,-4.359128112810477,-1.9369994555016021,-0.7035884975168756,-3.0788098019148653
R10NORTH_AM,REMIND 2.1,CEMICS_opt_2C,C3,434.4805710765998,2018.5691875142509,0.15165423080628615,2005.0,-16.47270420172442,-7.582711540314308,13.56918751425087,-4.162056543268544
R10CHINA+,REMIND 2.1,CEMICS_opt_2C,C3,,,,,,,,
R10EUROPE,REMIND 2.1,CEMICS_opt_2C,C3,,,,,,,,
R10INDIA+,REMIND 2.1,CEMICS_opt_2C,C3,,,,,,,,
R10NORTH_AM,REMIND 2.1,CEMICS_opt_2C,C3,434.4805710765998,2018.5691875142509,0.15165423080628615,2005.0,-16.47270420172442,-7.582711540314308,13.56918751425087,-4.162056543268544
R10CHINA+,REMIND 2.1,CEMICS_opt_2C,C3,842.8234626056652,2029.4567976521566,0.3522483123230065,2015.0,-74.22078557226953,-17.612415616150322,14.456797652156638,-8.245686935847834
R10EUROPE,REMIND 2.1,CEMICS_opt_2C,C3,,,,,,,,
R10INDIA+,REMIND 2.1,CEMICS_opt_2C,C3,,,,,,,,
R10NORTH_AM,REMIND 2.1,CEMICS_opt_2C,C3,434.4805710765998,2018.5691875142509,0.15165423080628615,2005.0,-16.47270420172442,-7.582711540314308,13.56918751425087,-4.162056543268544
R10CHINA+,REMIND 2.1,CEMICS_opt_2C,C3,842.8234626056652,2029.4567976521566,0.3522483123230065,2015.0,-74.22078557226953,-17.612415616150322,14.456797652156638,-8.245686935847834
R10EUROPE,REMIND 2.1,CEMICS_opt_2C,C3,195.79210797302835,2019.9461628465326,0.22901039490476893,2005.0,-11.209606991535095,-11.450519745238447,14.946162846532616,-3.894437112015554
R10INDIA+,REMIND 2.1,CEMICS_opt_2C,C3,,,,,,,,
R10NORTH_AM,REMIND 2.1,CEMICS_opt_2C,C3,434.4805710765998,2018.5691875142509,0.15165423080628615,2005.0,-16.47270420172442,-7.582711540314308,13.56918751425087,-4.162056543268544
R10CHINA+,REMIND 2.1,CEMICS_opt_2C,C3,842.8234626056652,2029.4567976521566,0.3522483123230065,2015.0,-74.22078557226953,-17.612415616150322,14.456797652156638,-8.245686935847834
R10EUROPE,REMIND 2.1,CEMICS_opt_2C,C3,195.79210797302835,2019.9461628465326,0.22901039490476893,2005.0,-11.209606991535095,-11.450519745238447,14.946162846532616,-3.894437112015554
R10INDIA+,REMIND 2.1,CEMICS_opt_2C,C3,290.47927623133415,2035.3231688167298,0.39859634063603266,2025.0,-28.945994134103273,-19.929817031801633,10.323168816729776,-7.90992354267974
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,314.808474481608,2029.1157861908823,0.1311989119525887,2015.0,-10.325632331360314,-6.559945597629435,14.115786190882318,-2.549743962210932
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,,,,,,,,
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,314.808474481608,2029.1157861908823,0.1311989119525887,2015.0,-10.325632331360314,-6.559945597629435,14.115786190882318,-2.549743962210932
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,868.7902979777194,2034.2123203100361,0.2936881870385602,2020.0,-63.78836188244173,-14.68440935192801,14.212320310036148,-8.981509022864621
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,,,,,,,,
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,314.808474481608,2029.1157861908823,0.1311989119525887,2015.0,-10.325632331360314,-6.559945597629435,14.115786190882318,-2.549743962210932
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,868.7902979777194,2034.2123203100361,0.2936881870385602,2020.0,-63.78836188244173,-14.68440935192801,14.212320310036148,-8.981509022864621
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,128.89127071957563,2039.9627317284167,0.23858199843743486,2015.0,-7.6877842373541965,-11.929099921871742,24.962731728416657,-1.8203858271195437
R10INDIA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,,,,,,,,
R10NORTH_AM,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,314.808474481608,2029.1157861908823,0.1311989119525887,2015.0,-10.325632331360314,-6.559945597629435,14.115786190882318,-2.549743962210932
R10CHINA+,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,868.7902979777194,2034.2123203100361,0.2936881870385602,2020.0,-63.78836188244173,-14.68440935192801,14.212320310036148,-8.981509022864621
R10EUROPE,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1200_COV,C3,128.89127071957563,2039.9627317284167,0.23858199843743486,2015.0,-7.6877842373541965,-11.929099921871742,24.962731728416657,-1.8203858271195437
